simulation_id,strategy_id,strategy,rank,resilience_value,winner
1120,URB005,Community Resilience Hub Network,2,7.58437,Green-Blue Stormwater and Floodplain Network
1120,URB001,Heat-Resilient Housing Retrofit Program,3,7.58155,Green-Blue Stormwater and Floodplain Network
1120,URB006,Anti-Displacement Climate Adaptation Framework,4,7.50877,Green-Blue Stormwater and Floodplain Network
1120,URB004,Transit Access and Evacuation Equity Plan,5,7.49137,Green-Blue Stormwater and Floodplain Network
1120,URB003,Critical Service Microgrid and Water Backup Program,6,7.21419,Green-Blue Stormwater and Floodplain Network
1121,URB006,Anti-Displacement Climate Adaptation Framework,1,7.9046,Anti-Displacement Climate Adaptation Framework
1121,URB005,Community Resilience Hub Network,2,7.84509,Anti-Displacement Climate Adaptation Framework
1121,URB002,Green-Blue Stormwater and Floodplain Network,3,7.75069,Anti-Displacement Climate Adaptation Framework
1121,URB001,Heat-Resilient Housing Retrofit Program,4,7.53587,Anti-Displacement Climate Adaptation Framework
1121,URB004,Transit Access and Evacuation Equity Plan,5,7.42946,Anti-Displacement Climate Adaptation Framework
1121,URB003,Critical Service Microgrid and Water Backup Program,6,7.29014,Anti-Displacement Climate Adaptation Framework
1122,URB006,Anti-Displacement Climate Adaptation Framework,1,8.03247,Anti-Displacement Climate Adaptation Framework
1122,URB002,Green-Blue Stormwater and Floodplain Network,2,7.6468,Anti-Displacement Climate Adaptation Framework
1122,URB003,Critical Service Microgrid and Water Backup Program,3,7.55201,Anti-Displacement Climate Adaptation Framework
1122,URB004,Transit Access and Evacuation Equity Plan,4,7.48725,Anti-Displacement Climate Adaptation Framework
1122,URB005,Community Resilience Hub Network,5,7.33085,Anti-Displacement Climate Adaptation Framework
1122,URB001,Heat-Resilient Housing Retrofit Program,6,7.04032,Anti-Displacement Climate Adaptation Framework
1123,URB006,Anti-Displacement Climate Adaptation Framework,1,7.71715,Anti-Displacement Climate Adaptation Framework
1123,URB002,Green-Blue Stormwater and Floodplain Network,2,7.38807,Anti-Displacement Climate Adaptation Framework
1123,URB003,Critical Service Microgrid and Water Backup Program,3,7.334,Anti-Displacement Climate Adaptation Framework
1123,URB005,Community Resilience Hub Network,4,7.29668,Anti-Displacement Climate Adaptation Framework
1123,URB001,Heat-Resilient Housing Retrofit Program,5,7.22797,Anti-Displacement Climate Adaptation Framework
1123,URB004,Transit Access and Evacuation Equity Plan,6,7.10247,Anti-Displacement Climate Adaptation Framework
1124,URB002,Green-Blue Stormwater and Floodplain Network,1,7.65598,Green-Blue Stormwater and Floodplain Network
1124,URB006,Anti-Displacement Climate Adaptation Framework,2,7.4514,Green-Blue Stormwater and Floodplain Network
1124,URB004,Transit Access and Evacuation Equity Plan,3,7.31075,Green-Blue Stormwater and Floodplain Network
1124,URB001,Heat-Resilient Housing Retrofit Program,4,7.28855,Green-Blue Stormwater and Floodplain Network
1124,URB003,Critical Service Microgrid and Water Backup Program,5,7.27681,Green-Blue Stormwater and Floodplain Network
1124,URB005,Community Resilience Hub Network,6,7.27674,Green-Blue Stormwater and Floodplain Network
1125,URB006,Anti-Displacement Climate Adaptation Framework,1,7.88142,Anti-Displacement Climate Adaptation Framework
1125,URB001,Heat-Resilient Housing Retrofit Program,2,7.85561,Anti-Displacement Climate Adaptation Framework
1125,URB004,Transit Access and Evacuation Equity Plan,3,7.72136,Anti-Displacement Climate Adaptation Framework
1125,URB002,Green-Blue Stormwater and Floodplain Network,4,7.58634,Anti-Displacement Climate Adaptation Framework
1125,URB005,Community Resilience Hub Network,5,7.35051,Anti-Displacement Climate Adaptation Framework
1125,URB003,Critical Service Microgrid and Water Backup Program,6,7.27876,Anti-Displacement Climate Adaptation Framework
1126,URB005,Community Resilience Hub Network,1,7.77256,Community Resilience Hub Network
1126,URB004,Transit Access and Evacuation Equity Plan,2,7.61826,Community Resilience Hub Network
1126,URB003,Critical Service Microgrid and Water Backup Program,3,7.53123,Community Resilience Hub Network
1126,URB006,Anti-Displacement Climate Adaptation Framework,4,7.49288,Community Resilience Hub Network
1126,URB001,Heat-Resilient Housing Retrofit Program,5,7.41088,Community Resilience Hub Network
1126,URB002,Green-Blue Stormwater and Floodplain Network,6,7.24729,Community Resilience Hub Network
1127,URB004,Transit Access and Evacuation Equity Plan,1,7.69801,Transit Access and Evacuation Equity Plan
1127,URB002,Green-Blue Stormwater and Floodplain Network,2,7.6138,Transit Access and Evacuation Equity Plan
1127,URB005,Community Resilience Hub Network,3,7.56343,Transit Access and Evacuation Equity Plan
1127,URB006,Anti-Displacement Climate Adaptation Framework,4,7.51345,Transit Access and Evacuation Equity Plan
1127,URB001,Heat-Resilient Housing Retrofit Program,5,7.45391,Transit Access and Evacuation Equity Plan
1127,URB003,Critical Service Microgrid and Water Backup Program,6,7.36466,Transit Access and Evacuation Equity Plan
1128,URB006,Anti-Displacement Climate Adaptation Framework,1,7.81648,Anti-Displacement Climate Adaptation Framework
1128,URB005,Community Resilience Hub Network,2,7.58548,Anti-Displacement Climate Adaptation Framework
1128,URB003,Critical Service Microgrid and Water Backup Program,3,7.30486,Anti-Displacement Climate Adaptation Framework
1128,URB002,Green-Blue Stormwater and Floodplain Network,4,7.19293,Anti-Displacement Climate Adaptation Framework
1128,URB004,Transit Access and Evacuation Equity Plan,5,7.15175,Anti-Displacement Climate Adaptation Framework
1128,URB001,Heat-Resilient Housing Retrofit Program,6,7.06206,Anti-Displacement Climate Adaptation Framework
1129,URB005,Community Resilience Hub Network,1,7.87699,Community Resilience Hub Network
1129,URB006,Anti-Displacement Climate Adaptation Framework,2,7.52288,Community Resilience Hub Network
1129,URB002,Green-Blue Stormwater and Floodplain Network,3,7.47624,Community Resilience Hub Network
1129,URB001,Heat-Resilient Housing Retrofit Program,4,7.32372,Community Resilience Hub Network
1129,URB004,Transit Access and Evacuation Equity Plan,5,7.28085,Community Resilience Hub Network
1129,URB003,Critical Service Microgrid and Water Backup Program,6,7.04922,Community Resilience Hub Network
1130,URB002,Green-Blue Stormwater and Floodplain Network,1,7.81488,Green-Blue Stormwater and Floodplain Network
1130,URB006,Anti-Displacement Climate Adaptation Framework,2,7.63641,Green-Blue Stormwater and Floodplain Network
1130,URB004,Transit Access and Evacuation Equity Plan,3,7.56289,Green-Blue Stormwater and Floodplain Network
1130,URB003,Critical Service Microgrid and Water Backup Program,4,7.37418,Green-Blue Stormwater and Floodplain Network
1130,URB005,Community Resilience Hub Network,5,7.21068,Green-Blue Stormwater and Floodplain Network
1130,URB001,Heat-Resilient Housing Retrofit Program,6,7.14204,Green-Blue Stormwater and Floodplain Network
1131,URB001,Heat-Resilient Housing Retrofit Program,1,7.78976,Heat-Resilient Housing Retrofit Program
1131,URB002,Green-Blue Stormwater and Floodplain Network,2,7.62229,Heat-Resilient Housing Retrofit Program
1131,URB004,Transit Access and Evacuation Equity Plan,3,7.60238,Heat-Resilient Housing Retrofit Program
1131,URB005,Community Resilience Hub Network,4,7.37647,Heat-Resilient Housing Retrofit Program
1131,URB006,Anti-Displacement Climate Adaptation Framework,5,7.24538,Heat-Resilient Housing Retrofit Program
1131,URB003,Critical Service Microgrid and Water Backup Program,6,7.20728,Heat-Resilient Housing Retrofit Program
1132,URB004,Transit Access and Evacuation Equity Plan,1,7.75325,Transit Access and Evacuation Equity Plan
1132,URB002,Green-Blue Stormwater and Floodplain Network,2,7.6557,Transit Access and Evacuation Equity Plan
1132,URB005,Community Resilience Hub Network,3,7.61347,Transit Access and Evacuation Equity Plan
1132,URB001,Heat-Resilient Housing Retrofit Program,4,7.45236,Transit Access and Evacuation Equity Plan
1132,URB003,Critical Service Microgrid and Water Backup Program,5,7.2935,Transit Access and Evacuation Equity Plan
1132,URB006,Anti-Displacement Climate Adaptation Framework,6,7.13052,Transit Access and Evacuation Equity Plan
1133,URB002,Green-Blue Stormwater and Floodplain Network,1,7.90912,Green-Blue Stormwater and Floodplain Network
1133,URB004,Transit Access and Evacuation Equity Plan,2,7.59032,Green-Blue Stormwater and Floodplain Network
1133,URB003,Critical Service Microgrid and Water Backup Program,3,7.55105,Green-Blue Stormwater and Floodplain Network
1133,URB005,Community Resilience Hub Network,4,7.47109,Green-Blue Stormwater and Floodplain Network
1133,URB001,Heat-Resilient Housing Retrofit Program,5,7.37138,Green-Blue Stormwater and Floodplain Network
1133,URB006,Anti-Displacement Climate Adaptation Framework,6,7.34902,Green-Blue Stormwater and Floodplain Network
1134,URB003,Critical Service Microgrid and Water Backup Program,1,8.03113,Critical Service Microgrid and Water Backup Program
1134,URB002,Green-Blue Stormwater and Floodplain Network,2,7.62267,Critical Service Microgrid and Water Backup Program
1134,URB004,Transit Access and Evacuation Equity Plan,3,7.44391,Critical Service Microgrid and Water Backup Program
1134,URB006,Anti-Displacement Climate Adaptation Framework,4,7.36915,Critical Service Microgrid and Water Backup Program
1134,URB005,Community Resilience Hub Network,5,7.17919,Critical Service Microgrid and Water Backup Program
1134,URB001,Heat-Resilient Housing Retrofit Program,6,7.02561,Critical Service Microgrid and Water Backup Program
1135,URB006,Anti-Displacement Climate Adaptation Framework,1,7.78583,Anti-Displacement Climate Adaptation Framework
1135,URB005,Community Resilience Hub Network,2,7.43435,Anti-Displacement Climate Adaptation Framework
1135,URB001,Heat-Resilient Housing Retrofit Program,3,7.42129,Anti-Displacement Climate Adaptation Framework
1135,URB002,Green-Blue Stormwater and Floodplain Network,4,7.38204,Anti-Displacement Climate Adaptation Framework
1135,URB003,Critical Service Microgrid and Water Backup Program,5,7.11691,Anti-Displacement Climate Adaptation Framework
1135,URB004,Transit Access and Evacuation Equity Plan,6,6.9805,Anti-Displacement Climate Adaptation Framework
1136,URB002,Green-Blue Stormwater and Floodplain Network,1,7.64736,Green-Blue Stormwater and Floodplain Network
1136,URB001,Heat-Resilient Housing Retrofit Program,2,7.51674,Green-Blue Stormwater and Floodplain Network
1136,URB003,Critical Service Microgrid and Water Backup Program,3,7.48497,Green-Blue Stormwater and Floodplain Network
1136,URB006,Anti-Displacement Climate Adaptation Framework,4,7.40586,Green-Blue Stormwater and Floodplain Network
1136,URB005,Community Resilience Hub Network,5,7.38394,Green-Blue Stormwater and Floodplain Network
1136,URB004,Transit Access and Evacuation Equity Plan,6,7.01918,Green-Blue Stormwater and Floodplain Network
1137,URB005,Community Resilience Hub Network,1,7.86723,Community Resilience Hub Network
1137,URB006,Anti-Displacement Climate Adaptation Framework,2,7.74679,Community Resilience Hub Network
1137,URB002,Green-Blue Stormwater and Floodplain Network,3,7.73417,Community Resilience Hub Network
1137,URB004,Transit Access and Evacuation Equity Plan,4,7.70678,Community Resilience Hub Network
1137,URB001,Heat-Resilient Housing Retrofit Program,5,7.54745,Community Resilience Hub Network
1137,URB003,Critical Service Microgrid and Water Backup Program,6,7.10262,Community Resilience Hub Network
1138,URB002,Green-Blue Stormwater and Floodplain Network,1,7.85818,Green-Blue Stormwater and Floodplain Network
1138,URB005,Community Resilience Hub Network,2,7.53728,Green-Blue Stormwater and Floodplain Network
1138,URB001,Heat-Resilient Housing Retrofit Program,3,7.48578,Green-Blue Stormwater and Floodplain Network
1138,URB003,Critical Service Microgrid and Water Backup Program,4,7.41052,Green-Blue Stormwater and Floodplain Network
1138,URB006,Anti-Displacement Climate Adaptation Framework,5,7.26152,Green-Blue Stormwater and Floodplain Network
1138,URB004,Transit Access and Evacuation Equity Plan,6,7.17089,Green-Blue Stormwater and Floodplain Network
1139,URB006,Anti-Displacement Climate Adaptation Framework,1,7.53746,Anti-Displacement Climate Adaptation Framework
1139,URB001,Heat-Resilient Housing Retrofit Program,2,7.48308,Anti-Displacement Climate Adaptation Framework
1139,URB002,Green-Blue Stormwater and Floodplain Network,3,7.4574,Anti-Displacement Climate Adaptation Framework
1139,URB005,Community Resilience Hub Network,4,7.32888,Anti-Displacement Climate Adaptation Framework
1139,URB003,Critical Service Microgrid and Water Backup Program,5,7.00101,Anti-Displacement Climate Adaptation Framework
1139,URB004,Transit Access and Evacuation Equity Plan,6,6.84063,Anti-Displacement Climate Adaptation Framework
1140,URB006,Anti-Displacement Climate Adaptation Framework,1,7.77544,Anti-Displacement Climate Adaptation Framework
1140,URB002,Green-Blue Stormwater and Floodplain Network,2,7.52817,Anti-Displacement Climate Adaptation Framework
1140,URB005,Community Resilience Hub Network,3,7.51167,Anti-Displacement Climate Adaptation Framework
1140,URB001,Heat-Resilient Housing Retrofit Program,4,7.19454,Anti-Displacement Climate Adaptation Framework
1140,URB004,Transit Access and Evacuation Equity Plan,5,7.10815,Anti-Displacement Climate Adaptation Framework
1140,URB003,Critical Service Microgrid and Water Backup Program,6,6.97763,Anti-Displacement Climate Adaptation Framework
1141,URB006,Anti-Displacement Climate Adaptation Framework,1,7.68895,Anti-Displacement Climate Adaptation Framework
1141,URB002,Green-Blue Stormwater and Floodplain Network,2,7.61294,Anti-Displacement Climate Adaptation Framework
1141,URB004,Transit Access and Evacuation Equity Plan,3,7.59603,Anti-Displacement Climate Adaptation Framework
1141,URB005,Community Resilience Hub Network,4,7.58151,Anti-Displacement Climate Adaptation Framework
1141,URB001,Heat-Resilient Housing Retrofit Program,5,7.5138,Anti-Displacement Climate Adaptation Framework
1141,URB003,Critical Service Microgrid and Water Backup Program,6,7.42036,Anti-Displacement Climate Adaptation Framework
1142,URB001,Heat-Resilient Housing Retrofit Program,1,7.83779,Heat-Resilient Housing Retrofit Program
1142,URB002,Green-Blue Stormwater and Floodplain Network,2,7.70408,Heat-Resilient Housing Retrofit Program
1142,URB006,Anti-Displacement Climate Adaptation Framework,3,7.53271,Heat-Resilient Housing Retrofit Program
1142,URB005,Community Resilience Hub Network,4,7.50898,Heat-Resilient Housing Retrofit Program
1142,URB004,Transit Access and Evacuation Equity Plan,5,7.37583,Heat-Resilient Housing Retrofit Program
1142,URB003,Critical Service Microgrid and Water Backup Program,6,7.17085,Heat-Resilient Housing Retrofit Program
1143,URB005,Community Resilience Hub Network,1,7.72226,Community Resilience Hub Network
1143,URB004,Transit Access and Evacuation Equity Plan,2,7.71188,Community Resilience Hub Network
1143,URB003,Critical Service Microgrid and Water Backup Program,3,7.56795,Community Resilience Hub Network
1143,URB006,Anti-Displacement Climate Adaptation Framework,4,7.52294,Community Resilience Hub Network
1143,URB001,Heat-Resilient Housing Retrofit Program,5,7.4655,Community Resilience Hub Network
1143,URB002,Green-Blue Stormwater and Floodplain Network,6,7.14924,Community Resilience Hub Network
1144,URB002,Green-Blue Stormwater and Floodplain Network,1,7.72308,Green-Blue Stormwater and Floodplain Network
1144,URB005,Community Resilience Hub Network,2,7.66868,Green-Blue Stormwater and Floodplain Network
1144,URB004,Transit Access and Evacuation Equity Plan,3,7.6441,Green-Blue Stormwater and Floodplain Network
1144,URB006,Anti-Displacement Climate Adaptation Framework,4,7.35011,Green-Blue Stormwater and Floodplain Network
1144,URB003,Critical Service Microgrid and Water Backup Program,5,7.27323,Green-Blue Stormwater and Floodplain Network
1144,URB001,Heat-Resilient Housing Retrofit Program,6,7.22901,Green-Blue Stormwater and Floodplain Network
1145,URB002,Green-Blue Stormwater and Floodplain Network,1,7.62307,Green-Blue Stormwater and Floodplain Network
1145,URB001,Heat-Resilient Housing Retrofit Program,2,7.5371,Green-Blue Stormwater and Floodplain Network
1145,URB006,Anti-Displacement Climate Adaptation Framework,3,7.50161,Green-Blue Stormwater and Floodplain Network
1145,URB003,Critical Service Microgrid and Water Backup Program,4,7.18815,Green-Blue Stormwater and Floodplain Network
1145,URB005,Community Resilience Hub Network,5,7.16784,Green-Blue Stormwater and Floodplain Network
1145,URB004,Transit Access and Evacuation Equity Plan,6,7.12005,Green-Blue Stormwater and Floodplain Network
1146,URB004,Transit Access and Evacuation Equity Plan,1,7.74743,Transit Access and Evacuation Equity Plan
1146,URB001,Heat-Resilient Housing Retrofit Program,2,7.45572,Transit Access and Evacuation Equity Plan
1146,URB005,Community Resilience Hub Network,3,7.39617,Transit Access and Evacuation Equity Plan
1146,URB002,Green-Blue Stormwater and Floodplain Network,4,7.3157,Transit Access and Evacuation Equity Plan
1146,URB006,Anti-Displacement Climate Adaptation Framework,5,7.23114,Transit Access and Evacuation Equity Plan
1146,URB003,Critical Service Microgrid and Water Backup Program,6,7.13678,Transit Access and Evacuation Equity Plan
1147,URB004,Transit Access and Evacuation Equity Plan,1,7.71792,Transit Access and Evacuation Equity Plan
1147,URB002,Green-Blue Stormwater and Floodplain Network,2,7.70123,Transit Access and Evacuation Equity Plan
1147,URB005,Community Resilience Hub Network,3,7.5143,Transit Access and Evacuation Equity Plan
1147,URB006,Anti-Displacement Climate Adaptation Framework,4,7.42649,Transit Access and Evacuation Equity Plan
1147,URB001,Heat-Resilient Housing Retrofit Program,5,7.41215,Transit Access and Evacuation Equity Plan
1147,URB003,Critical Service Microgrid and Water Backup Program,6,7.01851,Transit Access and Evacuation Equity Plan
1148,URB002,Green-Blue Stormwater and Floodplain Network,1,7.77488,Green-Blue Stormwater and Floodplain Network
1148,URB004,Transit Access and Evacuation Equity Plan,2,7.713,Green-Blue Stormwater and Floodplain Network
1148,URB006,Anti-Displacement Climate Adaptation Framework,3,7.65473,Green-Blue Stormwater and Floodplain Network
1148,URB005,Community Resilience Hub Network,4,7.4825,Green-Blue Stormwater and Floodplain Network
1148,URB001,Heat-Resilient Housing Retrofit Program,5,7.19311,Green-Blue Stormwater and Floodplain Network
1148,URB003,Critical Service Microgrid and Water Backup Program,6,7.03029,Green-Blue Stormwater and Floodplain Network
1149,URB005,Community Resilience Hub Network,1,7.8103,Community Resilience Hub Network
1149,URB002,Green-Blue Stormwater and Floodplain Network,2,7.7653,Community Resilience Hub Network
1149,URB003,Critical Service Microgrid and Water Backup Program,3,7.41622,Community Resilience Hub Network
1149,URB006,Anti-Displacement Climate Adaptation Framework,4,7.36275,Community Resilience Hub Network
1149,URB004,Transit Access and Evacuation Equity Plan,5,7.04547,Community Resilience Hub Network
1149,URB001,Heat-Resilient Housing Retrofit Program,6,7.03933,Community Resilience Hub Network
1150,URB005,Community Resilience Hub Network,1,7.89977,Community Resilience Hub Network
1150,URB001,Heat-Resilient Housing Retrofit Program,2,7.86466,Community Resilience Hub Network
1150,URB002,Green-Blue Stormwater and Floodplain Network,3,7.6079,Community Resilience Hub Network
1150,URB004,Transit Access and Evacuation Equity Plan,4,7.3835,Community Resilience Hub Network
1150,URB006,Anti-Displacement Climate Adaptation Framework,5,7.08394,Community Resilience Hub Network
1150,URB003,Critical Service Microgrid and Water Backup Program,6,6.84103,Community Resilience Hub Network
1151,URB005,Community Resilience Hub Network,1,7.69413,Community Resilience Hub Network
1151,URB004,Transit Access and Evacuation Equity Plan,2,7.65975,Community Resilience Hub Network
1151,URB002,Green-Blue Stormwater and Floodplain Network,3,7.47135,Community Resilience Hub Network
1151,URB003,Critical Service Microgrid and Water Backup Program,4,7.42606,Community Resilience Hub Network
1151,URB006,Anti-Displacement Climate Adaptation Framework,5,7.41936,Community Resilience Hub Network
1151,URB001,Heat-Resilient Housing Retrofit Program,6,7.08976,Community Resilience Hub Network
1152,URB002,Green-Blue Stormwater and Floodplain Network,1,7.92017,Green-Blue Stormwater and Floodplain Network
1152,URB004,Transit Access and Evacuation Equity Plan,2,7.65748,Green-Blue Stormwater and Floodplain Network
1152,URB001,Heat-Resilient Housing Retrofit Program,3,7.58428,Green-Blue Stormwater and Floodplain Network
1152,URB006,Anti-Displacement Climate Adaptation Framework,4,7.56843,Green-Blue Stormwater and Floodplain Network
1152,URB003,Critical Service Microgrid and Water Backup Program,5,7.45024,Green-Blue Stormwater and Floodplain Network
1152,URB005,Community Resilience Hub Network,6,7.13253,Green-Blue Stormwater and Floodplain Network
1153,URB006,Anti-Displacement Climate Adaptation Framework,1,7.40384,Anti-Displacement Climate Adaptation Framework
1153,URB001,Heat-Resilient Housing Retrofit Program,2,7.38651,Anti-Displacement Climate Adaptation Framework
1153,URB002,Green-Blue Stormwater and Floodplain Network,3,7.35896,Anti-Displacement Climate Adaptation Framework
1153,URB005,Community Resilience Hub Network,4,7.31724,Anti-Displacement Climate Adaptation Framework
1153,URB003,Critical Service Microgrid and Water Backup Program,5,7.26318,Anti-Displacement Climate Adaptation Framework
1153,URB004,Transit Access and Evacuation Equity Plan,6,7.25762,Anti-Displacement Climate Adaptation Framework
1154,URB003,Critical Service Microgrid and Water Backup Program,1,7.7936,Critical Service Microgrid and Water Backup Program
1154,URB006,Anti-Displacement Climate Adaptation Framework,2,7.65329,Critical Service Microgrid and Water Backup Program
1154,URB004,Transit Access and Evacuation Equity Plan,3,7.47335,Critical Service Microgrid and Water Backup Program
1154,URB001,Heat-Resilient Housing Retrofit Program,4,7.47121,Critical Service Microgrid and Water Backup Program
1154,URB002,Green-Blue Stormwater and Floodplain Network,5,7.45878,Critical Service Microgrid and Water Backup Program
1154,URB005,Community Resilience Hub Network,6,7.38674,Critical Service Microgrid and Water Backup Program
1155,URB001,Heat-Resilient Housing Retrofit Program,1,7.6537,Heat-Resilient Housing Retrofit Program
1155,URB002,Green-Blue Stormwater and Floodplain Network,2,7.59781,Heat-Resilient Housing Retrofit Program
1155,URB005,Community Resilience Hub Network,3,7.42662,Heat-Resilient Housing Retrofit Program
1155,URB003,Critical Service Microgrid and Water Backup Program,4,7.2773,Heat-Resilient Housing Retrofit Program
1155,URB006,Anti-Displacement Climate Adaptation Framework,5,7.23822,Heat-Resilient Housing Retrofit Program
1155,URB004,Transit Access and Evacuation Equity Plan,6,6.7819,Heat-Resilient Housing Retrofit Program
1156,URB004,Transit Access and Evacuation Equity Plan,1,7.75176,Transit Access and Evacuation Equity Plan
1156,URB005,Community Resilience Hub Network,2,7.49182,Transit Access and Evacuation Equity Plan
1156,URB002,Green-Blue Stormwater and Floodplain Network,3,7.43121,Transit Access and Evacuation Equity Plan
1156,URB003,Critical Service Microgrid and Water Backup Program,4,7.38311,Transit Access and Evacuation Equity Plan
1156,URB001,Heat-Resilient Housing Retrofit Program,5,7.31876,Transit Access and Evacuation Equity Plan
1156,URB006,Anti-Displacement Climate Adaptation Framework,6,7.24176,Transit Access and Evacuation Equity Plan
1157,URB002,Green-Blue Stormwater and Floodplain Network,1,7.54078,Green-Blue Stormwater and Floodplain Network
1157,URB004,Transit Access and Evacuation Equity Plan,2,7.44924,Green-Blue Stormwater and Floodplain Network
1157,URB003,Critical Service Microgrid and Water Backup Program,3,7.42013,Green-Blue Stormwater and Floodplain Network
1157,URB005,Community Resilience Hub Network,4,7.36973,Green-Blue Stormwater and Floodplain Network
1157,URB006,Anti-Displacement Climate Adaptation Framework,5,7.27221,Green-Blue Stormwater and Floodplain Network
1157,URB001,Heat-Resilient Housing Retrofit Program,6,7.16102,Green-Blue Stormwater and Floodplain Network
1158,URB006,Anti-Displacement Climate Adaptation Framework,1,7.66421,Anti-Displacement Climate Adaptation Framework
1158,URB001,Heat-Resilient Housing Retrofit Program,2,7.42226,Anti-Displacement Climate Adaptation Framework
1158,URB005,Community Resilience Hub Network,3,7.25192,Anti-Displacement Climate Adaptation Framework
1158,URB004,Transit Access and Evacuation Equity Plan,4,7.24285,Anti-Displacement Climate Adaptation Framework
1158,URB002,Green-Blue Stormwater and Floodplain Network,5,7.13364,Anti-Displacement Climate Adaptation Framework
1158,URB003,Critical Service Microgrid and Water Backup Program,6,6.80117,Anti-Displacement Climate Adaptation Framework
1159,URB001,Heat-Resilient Housing Retrofit Program,1,7.85728,Heat-Resilient Housing Retrofit Program
1159,URB003,Critical Service Microgrid and Water Backup Program,2,7.76122,Heat-Resilient Housing Retrofit Program
1159,URB006,Anti-Displacement Climate Adaptation Framework,3,7.75405,Heat-Resilient Housing Retrofit Program
1159,URB002,Green-Blue Stormwater and Floodplain Network,4,7.70683,Heat-Resilient Housing Retrofit Program
1159,URB004,Transit Access and Evacuation Equity Plan,5,7.41597,Heat-Resilient Housing Retrofit Program
1159,URB005,Community Resilience Hub Network,6,7.28217,Heat-Resilient Housing Retrofit Program
1160,URB002,Green-Blue Stormwater and Floodplain Network,1,8.0012,Green-Blue Stormwater and Floodplain Network
1160,URB004,Transit Access and Evacuation Equity Plan,2,7.67989,Green-Blue Stormwater and Floodplain Network
1160,URB005,Community Resilience Hub Network,3,7.49809,Green-Blue Stormwater and Floodplain Network
1160,URB001,Heat-Resilient Housing Retrofit Program,4,7.45555,Green-Blue Stormwater and Floodplain Network
1160,URB006,Anti-Displacement Climate Adaptation Framework,5,7.39885,Green-Blue Stormwater and Floodplain Network
1160,URB003,Critical Service Microgrid and Water Backup Program,6,7.21502,Green-Blue Stormwater and Floodplain Network
1161,URB004,Transit Access and Evacuation Equity Plan,1,7.81374,Transit Access and Evacuation Equity Plan
1161,URB002,Green-Blue Stormwater and Floodplain Network,2,7.7981,Transit Access and Evacuation Equity Plan
1161,URB006,Anti-Displacement Climate Adaptation Framework,3,7.67655,Transit Access and Evacuation Equity Plan
1161,URB001,Heat-Resilient Housing Retrofit Program,4,7.42732,Transit Access and Evacuation Equity Plan
1161,URB005,Community Resilience Hub Network,5,7.42003,Transit Access and Evacuation Equity Plan
1161,URB003,Critical Service Microgrid and Water Backup Program,6,7.04143,Transit Access and Evacuation Equity Plan
1162,URB002,Green-Blue Stormwater and Floodplain Network,1,7.80189,Green-Blue Stormwater and Floodplain Network
1162,URB006,Anti-Displacement Climate Adaptation Framework,2,7.62888,Green-Blue Stormwater and Floodplain Network
1162,URB001,Heat-Resilient Housing Retrofit Program,3,7.58216,Green-Blue Stormwater and Floodplain Network
1162,URB004,Transit Access and Evacuation Equity Plan,4,7.52302,Green-Blue Stormwater and Floodplain Network
1162,URB005,Community Resilience Hub Network,5,7.28938,Green-Blue Stormwater and Floodplain Network
1162,URB003,Critical Service Microgrid and Water Backup Program,6,7.03101,Green-Blue Stormwater and Floodplain Network
1163,URB002,Green-Blue Stormwater and Floodplain Network,1,7.87892,Green-Blue Stormwater and Floodplain Network
1163,URB003,Critical Service Microgrid and Water Backup Program,2,7.62207,Green-Blue Stormwater and Floodplain Network
1163,URB004,Transit Access and Evacuation Equity Plan,3,7.61953,Green-Blue Stormwater and Floodplain Network
1163,URB001,Heat-Resilient Housing Retrofit Program,4,7.52712,Green-Blue Stormwater and Floodplain Network
1163,URB005,Community Resilience Hub Network,5,7.52677,Green-Blue Stormwater and Floodplain Network
1163,URB006,Anti-Displacement Climate Adaptation Framework,6,7.08597,Green-Blue Stormwater and Floodplain Network
1164,URB001,Heat-Resilient Housing Retrofit Program,1,7.84633,Heat-Resilient Housing Retrofit Program
1164,URB004,Transit Access and Evacuation Equity Plan,2,7.69791,Heat-Resilient Housing Retrofit Program
1164,URB006,Anti-Displacement Climate Adaptation Framework,3,7.67336,Heat-Resilient Housing Retrofit Program
1164,URB005,Community Resilience Hub Network,4,7.54896,Heat-Resilient Housing Retrofit Program
1164,URB002,Green-Blue Stormwater and Floodplain Network,5,7.45865,Heat-Resilient Housing Retrofit Program
1164,URB003,Critical Service Microgrid and Water Backup Program,6,7.1874,Heat-Resilient Housing Retrofit Program
1165,URB006,Anti-Displacement Climate Adaptation Framework,1,7.73499,Anti-Displacement Climate Adaptation Framework
1165,URB004,Transit Access and Evacuation Equity Plan,2,7.69439,Anti-Displacement Climate Adaptation Framework
1165,URB005,Community Resilience Hub Network,3,7.52547,Anti-Displacement Climate Adaptation Framework
1165,URB002,Green-Blue Stormwater and Floodplain Network,4,7.4546,Anti-Displacement Climate Adaptation Framework
1165,URB001,Heat-Resilient Housing Retrofit Program,5,7.26602,Anti-Displacement Climate Adaptation Framework
1165,URB003,Critical Service Microgrid and Water Backup Program,6,6.97577,Anti-Displacement Climate Adaptation Framework
1166,URB001,Heat-Resilient Housing Retrofit Program,1,7.59831,Heat-Resilient Housing Retrofit Program
1166,URB005,Community Resilience Hub Network,2,7.50269,Heat-Resilient Housing Retrofit Program
