system_id,system_type,scenario_id,scenario_name,time_step,disturbance,adaptive_capacity,rigidity,response_space,viability,threshold_flag
AC005,Urban Climate System,AD001,Moderate recurring disturbance,58,0.36098,0.95288,0.8408,0.24198,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,59,0.36259,0.96007,0.84465,0.24533,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,60,0.50385,0.96723,0.84906,0.24806,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,61,0.36475,0.97434,0.85292,0.25131,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,62,0.36526,0.98141,0.85678,0.25452,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,63,0.36539,0.98844,0.86065,0.25769,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,64,0.36513,0.99543,0.86451,0.26083,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,65,0.36449,1.00239,0.86837,0.26392,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,66,0.36347,1.00931,0.87222,0.26699,0.00183,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,67,0.36208,1.01618,0.87607,0.27002,0.00579,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,68,0.36036,1.02302,0.87991,0.27301,0.01203,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,69,0.35833,1.02982,0.88374,0.27598,0.02068,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,70,0.35602,1.03659,0.88757,0.27892,0.03186,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,71,0.35346,1.04331,0.89138,0.28183,0.04568,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,72,0.4907,1.05,0.89574,0.28415,0.0,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,73,0.34778,1.05664,0.89953,0.28701,0.0192,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,74,0.34475,1.06324,0.90331,0.28983,0.04121,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,75,0.34164,1.06981,0.90708,0.29263,0.06607,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,76,0.33852,1.07634,0.91083,0.29541,0.09377,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,77,0.33543,1.08283,0.91458,0.29816,0.12428,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,78,0.33241,1.08929,0.9183,0.30088,0.15757,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,79,0.32952,1.0957,0.92202,0.30358,0.19356,threshold risk
AC005,Urban Climate System,AD001,Moderate recurring disturbance,80,0.3268,1.10208,0.92573,0.30625,0.23216,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,1,0.44352,0.4777,0.62877,-0.02117,0.83826,viable margin
AC005,Urban Climate System,AD002,Climate-amplified disturbance,2,0.44659,0.48441,0.63756,-0.02325,0.67557,viable margin
AC005,Urban Climate System,AD002,Climate-amplified disturbance,3,0.44956,0.49104,0.64636,-0.02542,0.51193,viable margin
AC005,Urban Climate System,AD002,Climate-amplified disturbance,4,0.45239,0.49757,0.65517,-0.0277,0.34739,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,5,0.45503,0.50402,0.66399,-0.03007,0.182,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,6,0.45744,0.51038,0.67282,-0.03254,0.01583,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,7,0.45959,0.51665,0.68166,-0.0351,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,8,0.46144,0.52284,0.6905,-0.03777,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,9,0.46296,0.52893,0.69935,-0.04052,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,10,0.68412,0.53494,0.70909,-0.04425,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,11,0.46492,0.54085,0.71795,-0.0472,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,12,0.46534,0.54667,0.72681,-0.05024,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,13,0.46536,0.5524,0.73567,-0.05337,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,14,0.465,0.55804,0.74453,-0.05659,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,15,0.46425,0.5636,0.75339,-0.05989,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,16,0.46313,0.56906,0.76224,-0.06328,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,17,0.46166,0.57444,0.77109,-0.06675,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,18,0.45985,0.57973,0.77993,-0.0703,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,19,0.45774,0.58493,0.78876,-0.07393,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,20,0.67536,0.59004,0.79846,-0.07852,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,21,0.45275,0.59506,0.80727,-0.08231,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,22,0.44994,0.59999,0.81607,-0.08619,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,23,0.44699,0.60483,0.82486,-0.09013,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,24,0.44393,0.60958,0.83364,-0.09416,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,25,0.44081,0.61424,0.8424,-0.09826,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,26,0.4377,0.61882,0.85115,-0.10243,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,27,0.43462,0.62331,0.85989,-0.10668,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,28,0.43163,0.62771,0.86861,-0.11101,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,29,0.42878,0.63202,0.87733,-0.11541,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,30,0.64611,0.63625,0.88691,-0.12077,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,31,0.42366,0.64038,0.89561,-0.12533,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,32,0.42148,0.64442,0.90429,-0.12997,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,33,0.41959,0.64838,0.91297,-0.13469,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,34,0.41803,0.65225,0.92165,-0.1395,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,35,0.41681,0.65603,0.93031,-0.14438,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,36,0.41596,0.65973,0.93898,-0.14935,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,37,0.4155,0.66334,0.94764,-0.1544,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,38,0.41542,0.66686,0.9563,-0.15954,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,39,0.41573,0.6703,0.96496,-0.16476,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,40,0.63643,0.67365,0.97451,-0.17096,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,41,0.4175,0.67691,0.98318,-0.17637,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,42,0.41893,0.68007,0.99185,-0.18188,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,43,0.42069,0.68316,1.0,-0.18694,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,44,0.42276,0.68616,1.0,-0.18394,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,45,0.42511,0.68916,1.0,-0.18094,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,46,0.42769,0.69216,1.0,-0.17794,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,47,0.43048,0.69516,1.0,-0.17494,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,48,0.43341,0.69816,1.0,-0.17194,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,49,0.43646,0.70116,1.0,-0.16894,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,50,0.65957,0.70416,1.0,-0.16594,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,51,0.44269,0.70716,1.0,-0.16294,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,52,0.44578,0.71016,1.0,-0.15994,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,53,0.44878,0.71316,1.0,-0.15694,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,54,0.45165,0.71616,1.0,-0.15394,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,55,0.45435,0.71916,1.0,-0.15094,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,56,0.45682,0.72216,1.0,-0.14794,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,57,0.45905,0.72516,1.0,-0.14494,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,58,0.46098,0.72816,1.0,-0.14194,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,59,0.46259,0.73116,1.0,-0.13894,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,60,0.68385,0.73416,1.0,-0.13594,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,61,0.46475,0.73716,1.0,-0.13294,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,62,0.46526,0.74016,1.0,-0.12994,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,63,0.46539,0.74316,1.0,-0.12694,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,64,0.46513,0.74616,1.0,-0.12394,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,65,0.46449,0.74916,1.0,-0.12094,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,66,0.46347,0.75216,1.0,-0.11794,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,67,0.46208,0.75516,1.0,-0.11494,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,68,0.46036,0.75816,1.0,-0.11194,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,69,0.45833,0.76116,1.0,-0.10894,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,70,0.67602,0.76416,1.0,-0.10594,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,71,0.45346,0.76716,1.0,-0.10294,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,72,0.4507,0.77016,1.0,-0.09994,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,73,0.44778,0.77316,1.0,-0.09694,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,74,0.44475,0.77616,1.0,-0.09394,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,75,0.44164,0.77916,1.0,-0.09094,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,76,0.43852,0.78216,1.0,-0.08794,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,77,0.43543,0.78516,1.0,-0.08494,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,78,0.43241,0.78816,1.0,-0.08194,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,79,0.42952,0.79116,1.0,-0.07894,0.0,threshold risk
AC005,Urban Climate System,AD002,Climate-amplified disturbance,80,0.6468,0.79416,1.0,-0.07594,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,1,0.52352,0.47322,0.63757,-0.03445,0.79822,viable margin
AC005,Urban Climate System,AD003,Compound institutional stress,2,0.52659,0.47536,0.65516,-0.0499,0.59222,viable margin
AC005,Urban Climate System,AD003,Compound institutional stress,3,0.52956,0.47733,0.67276,-0.06553,0.38199,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,4,0.53239,0.47913,0.69037,-0.08134,0.16752,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,5,0.53503,0.48074,0.70799,-0.09735,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,6,0.53744,0.48218,0.72562,-0.11354,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,7,0.53959,0.48345,0.74326,-0.12991,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,8,0.84144,0.48453,0.7621,-0.14767,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,9,0.54296,0.48543,0.77975,-0.16442,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,10,0.54412,0.48615,0.79741,-0.18136,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,11,0.54492,0.4867,0.81507,-0.19847,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,12,0.54534,0.48707,0.83273,-0.21576,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,13,0.54536,0.48726,0.85039,-0.23323,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,14,0.545,0.48728,0.86805,-0.25087,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,15,0.54425,0.48712,0.88571,-0.26869,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,16,0.84313,0.48678,0.90456,-0.28788,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,17,0.54166,0.48625,0.92221,-0.30605,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,18,0.53985,0.48555,0.93985,-0.3244,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,19,0.53774,0.48467,0.95748,-0.34291,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,20,0.53536,0.48362,0.9751,-0.36158,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,21,0.53275,0.48239,0.99271,-0.38042,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,22,0.52994,0.48098,1.0,-0.38912,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,23,0.52699,0.4795,1.0,-0.3906,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,24,0.82393,0.47802,1.0,-0.39208,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,25,0.52081,0.47654,1.0,-0.39356,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,26,0.5177,0.47506,1.0,-0.39504,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,27,0.51462,0.47358,1.0,-0.39652,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,28,0.51163,0.4721,1.0,-0.398,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,29,0.50878,0.47062,1.0,-0.39948,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,30,0.50611,0.46914,1.0,-0.40096,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,31,0.50366,0.46766,1.0,-0.40244,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,32,0.80148,0.46618,1.0,-0.40392,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,33,0.49959,0.4647,1.0,-0.4054,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,34,0.49803,0.46322,1.0,-0.40688,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,35,0.49681,0.46174,1.0,-0.40836,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,36,0.49596,0.46026,1.0,-0.40984,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,37,0.4955,0.45878,1.0,-0.41132,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,38,0.49542,0.4573,1.0,-0.4128,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,39,0.49573,0.45582,1.0,-0.41428,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,40,0.79643,0.45434,1.0,-0.41576,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,41,0.4975,0.45286,1.0,-0.41724,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,42,0.49893,0.45138,1.0,-0.41872,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,43,0.50069,0.4499,1.0,-0.4202,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,44,0.50276,0.44842,1.0,-0.42168,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,45,0.50511,0.44694,1.0,-0.42316,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,46,0.50769,0.44546,1.0,-0.42464,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,47,0.51048,0.44398,1.0,-0.42612,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,48,0.81341,0.4425,1.0,-0.4276,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,49,0.51646,0.44102,1.0,-0.42908,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,50,0.51957,0.43954,1.0,-0.43056,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,51,0.52269,0.43806,1.0,-0.43204,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,52,0.52578,0.43658,1.0,-0.43352,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,53,0.52878,0.4351,1.0,-0.435,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,54,0.53165,0.43362,1.0,-0.43648,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,55,0.53435,0.43214,1.0,-0.43796,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,56,0.83682,0.43066,1.0,-0.43944,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,57,0.53905,0.42918,1.0,-0.44092,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,58,0.54098,0.4277,1.0,-0.4424,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,59,0.54259,0.42622,1.0,-0.44388,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,60,0.54385,0.42474,1.0,-0.44536,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,61,0.54475,0.42326,1.0,-0.44684,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,62,0.54526,0.42178,1.0,-0.44832,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,63,0.54539,0.4203,1.0,-0.4498,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,64,0.84513,0.41882,1.0,-0.45128,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,65,0.54449,0.41734,1.0,-0.45276,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,66,0.54347,0.41586,1.0,-0.45424,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,67,0.54208,0.41438,1.0,-0.45572,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,68,0.54036,0.4129,1.0,-0.4572,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,69,0.53833,0.41142,1.0,-0.45868,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,70,0.53602,0.40994,1.0,-0.46016,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,71,0.53346,0.40846,1.0,-0.46164,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,72,0.8307,0.40698,1.0,-0.46312,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,73,0.52778,0.4055,1.0,-0.4646,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,74,0.52475,0.40402,1.0,-0.46608,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,75,0.52164,0.40254,1.0,-0.46756,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,76,0.51852,0.40106,1.0,-0.46904,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,77,0.51543,0.39958,1.0,-0.47052,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,78,0.51241,0.3981,1.0,-0.472,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,79,0.50952,0.39662,1.0,-0.47348,0.0,threshold risk
AC005,Urban Climate System,AD003,Compound institutional stress,80,0.8068,0.39514,1.0,-0.47496,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,1,0.40352,0.48878,0.62153,-0.00285,0.86176,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,2,0.40659,0.50664,0.62308,0.01346,0.7277,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,3,0.40956,0.52449,0.62464,0.02976,0.59786,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,4,0.41239,0.54233,0.62621,0.04602,0.47228,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,5,0.41503,0.56015,0.62779,0.06226,0.35105,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,6,0.41744,0.57795,0.62938,0.07847,0.23426,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,7,0.41959,0.59573,0.63098,0.09466,0.12204,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,8,0.42144,0.6135,0.63258,0.11082,0.01451,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,9,0.42296,0.63126,0.63419,0.12696,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,10,0.60412,0.649,0.63653,0.14237,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,11,0.42492,0.66671,0.63815,0.15846,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,12,0.42534,0.68441,0.63977,0.17454,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,13,0.42536,0.70209,0.64139,0.1906,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,14,0.425,0.71976,0.64301,0.20664,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,15,0.42425,0.73741,0.64463,0.22268,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,16,0.42313,0.75504,0.64624,0.2387,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,17,0.42166,0.77266,0.64785,0.25471,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,18,0.41985,0.79026,0.64945,0.27071,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,19,0.41774,0.80785,0.65104,0.28671,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,20,0.59536,0.82542,0.65334,0.30197,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,21,0.41275,0.84296,0.65491,0.31795,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,22,0.40994,0.86049,0.65647,0.33392,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,23,0.40699,0.87801,0.65802,0.34989,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,24,0.40393,0.89551,0.65956,0.36585,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,25,0.40081,0.91299,0.66108,0.38181,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,26,0.3977,0.93046,0.66259,0.39777,0.00199,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,27,0.39462,0.94792,0.66409,0.41373,0.01085,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,28,0.39163,0.96535,0.66557,0.42968,0.02654,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,29,0.38878,0.98278,0.66705,0.44563,0.049,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,30,0.56611,1.00019,0.66923,0.46085,0.0,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,31,0.38366,1.01758,0.67069,0.47679,0.03557,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,32,0.38148,1.03495,0.67213,0.49271,0.07759,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,33,0.37959,1.05231,0.67357,0.50864,0.12591,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,34,0.37803,1.06965,0.67501,0.52455,0.1804,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,35,0.37681,1.08698,0.67643,0.54045,0.24088,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,36,0.37596,1.1043,0.67786,0.55634,0.30717,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,37,0.3755,1.1216,0.67928,0.57222,0.37911,threshold risk
AC005,Urban Climate System,AD004,Learning-oriented adaptation,38,0.37542,1.13889,0.6807,0.58809,0.4565,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,39,0.37573,1.15616,0.68212,0.60394,0.53917,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,40,0.55643,1.17342,0.68427,0.61905,0.54398,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,41,0.3775,1.19066,0.6857,0.63486,0.6365,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,42,0.37893,1.2,0.68713,0.64277,0.73115,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,43,0.38069,1.2,0.68858,0.64132,0.82471,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,44,0.38276,1.2,0.69003,0.63987,0.91703,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,45,0.38511,1.2,0.69149,0.63841,1.00797,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,46,0.38769,1.2,0.69296,0.63694,1.09744,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,47,0.39048,1.2,0.69444,0.63546,1.18532,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,48,0.39341,1.2,0.69593,0.63397,1.2,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,49,0.39646,1.2,0.69744,0.63246,1.2,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,50,0.57957,1.2,0.69968,0.63022,1.19985,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,51,0.40269,1.2,0.70121,0.62869,1.2,viable margin
AC005,Urban Climate System,AD004,Learning-oriented adaptation,52,0.40578,1.2,0.70275,0.62715,1.2,viable margin
