system_id,system,system_context,time,event,disruption_load,slack_stock,adaptive_response,fragility_gap,workforce_strain,function,ethical_adjusted_function,resilience_score
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,67,background operating pressure,0.11233,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,68,background operating pressure,0.1133,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,69,background operating pressure,0.11267,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,70,background operating pressure,0.1134,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,71,background operating pressure,0.11215,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,72,Knowledge loss and leadership turnover,0.6948,0.94027,0.6618,0.0,0.0,1.0,0.8784,0.86011
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,73,background operating pressure,0.11315,0.96588,0.6618,0.0,0.0,1.0,0.9096,0.86909
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,74,background operating pressure,0.11247,0.99156,0.6618,0.0,0.0,1.0,0.9096,0.87371
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,75,background operating pressure,0.11379,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,76,background operating pressure,0.11437,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,77,background operating pressure,0.11383,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,78,background operating pressure,0.11399,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,79,background operating pressure,0.11422,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,80,background operating pressure,0.11356,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,81,background operating pressure,0.11399,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,82,Compound slack-depletion disruption,0.909,0.91199,0.6618,0.0,0.0302,1.0,0.86098,0.84896
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,83,background operating pressure,0.11462,0.93747,0.6618,0.0,0.0,1.0,0.9096,0.86398
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,84,background operating pressure,0.11487,0.96294,0.6618,0.0,0.0,1.0,0.9096,0.86856
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,85,background operating pressure,0.11446,0.98843,0.6618,0.0,0.0,1.0,0.9096,0.87315
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,86,background operating pressure,0.11477,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,87,background operating pressure,0.1146,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,88,background operating pressure,0.11517,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY004,Knowledge-rich but underfunded system,strong memory and expertise but weak liquidity and operational reserves,89,background operating pressure,0.11553,1.0,0.6618,0.0,0.0,1.0,0.9096,0.87523
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,0,background operating pressure,0.10542,0.63001,0.6148,0.0,0.41828,0.98145,0.86167,0.7345
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,1,background operating pressure,0.10536,0.65263,0.6148,0.0,0.29656,1.0,0.89114,0.76101
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,2,background operating pressure,0.1052,0.67526,0.6148,0.0,0.1748,1.0,0.90332,0.7814
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,3,background operating pressure,0.10432,0.69797,0.6148,0.0,0.05286,1.0,0.91551,0.80183
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,4,background operating pressure,0.10464,0.72066,0.6148,0.0,0.0,1.0,0.9208,0.813
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,5,background operating pressure,0.10553,0.74326,0.6148,0.0,0.0,1.0,0.9208,0.81707
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,6,background operating pressure,0.10583,0.76583,0.6148,0.0,0.0,1.0,0.9208,0.82113
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,7,background operating pressure,0.10437,0.78854,0.6148,0.0,0.0,1.0,0.9208,0.82522
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,8,background operating pressure,0.10479,0.81121,0.6148,0.0,0.0,1.0,0.9208,0.8293
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,9,background operating pressure,0.10637,0.83373,0.6148,0.0,0.0,1.0,0.9208,0.83335
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,10,Supplier and logistics disruption,0.6664,0.77286,0.6148,0.0,0.0,1.0,0.892,0.81836
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,11,background operating pressure,0.10506,0.7955,0.6148,0.0,0.0,1.0,0.9208,0.82647
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,12,background operating pressure,0.10625,0.81804,0.6148,0.0,0.0,1.0,0.9208,0.83053
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,13,background operating pressure,0.10572,0.84063,0.6148,0.0,0.0,1.0,0.9208,0.83459
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,14,background operating pressure,0.10647,0.86314,0.6148,0.0,0.0,1.0,0.9208,0.83865
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,15,background operating pressure,0.10702,0.88561,0.6148,0.0,0.0,1.0,0.9208,0.84269
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,16,background operating pressure,0.10658,0.90812,0.6148,0.0,0.0,1.0,0.9208,0.84674
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,17,background operating pressure,0.10632,0.93065,0.6148,0.0,0.0,1.0,0.9208,0.8508
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,18,background operating pressure,0.1063,0.95318,0.6148,0.0,0.0,1.0,0.9208,0.85485
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,19,background operating pressure,0.10702,0.97565,0.6148,0.0,0.0,1.0,0.9208,0.8589
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,20,background operating pressure,0.10716,0.99811,0.6148,0.0,0.0,1.0,0.9208,0.86294
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,21,background operating pressure,0.10684,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,22,Workforce absence and demand surge,0.7254,0.93081,0.6148,0.0,0.00228,1.0,0.88097,0.84498
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,23,background operating pressure,0.10719,0.95327,0.6148,0.0,0.0,1.0,0.9208,0.85487
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,24,background operating pressure,0.10745,0.9757,0.6148,0.0,0.0,1.0,0.9208,0.85891
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,25,background operating pressure,0.10702,0.99816,0.6148,0.0,0.0,1.0,0.9208,0.86295
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,26,background operating pressure,0.10698,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,27,background operating pressure,0.10788,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,28,background operating pressure,0.10706,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,29,background operating pressure,0.10818,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,30,background operating pressure,0.1087,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,31,background operating pressure,0.10888,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,32,background operating pressure,0.10784,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,33,background operating pressure,0.10829,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,34,background operating pressure,0.10943,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,35,Cyber and operational outage,0.7308,0.93133,0.6148,0.0,0.00336,1.0,0.88566,0.8456
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,36,background operating pressure,0.10852,0.95366,0.6148,0.0,0.0,1.0,0.9208,0.85494
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,37,background operating pressure,0.10992,0.97587,0.6148,0.0,0.0,1.0,0.9208,0.85894
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,38,background operating pressure,0.10846,0.99821,0.6148,0.0,0.0,1.0,0.9208,0.86296
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,39,background operating pressure,0.10986,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,40,background operating pressure,0.10838,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,41,background operating pressure,0.10976,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,42,background operating pressure,0.11015,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,43,background operating pressure,0.10976,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,44,background operating pressure,0.11005,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,45,background operating pressure,0.11073,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,46,background operating pressure,0.11101,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,47,background operating pressure,0.1095,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,48,Revenue decline and liquidity pressure,0.7222,0.9291,0.6148,0.0,0.00164,1.0,0.88824,0.84576
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,49,background operating pressure,0.11043,0.95126,0.6148,0.0,0.0,1.0,0.9208,0.85451
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,50,background operating pressure,0.10958,0.9735,0.6148,0.0,0.0,1.0,0.9208,0.85851
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,51,background operating pressure,0.11038,0.99567,0.6148,0.0,0.0,1.0,0.9208,0.8625
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,52,background operating pressure,0.11003,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,53,background operating pressure,0.11018,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,54,background operating pressure,0.11123,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,55,background operating pressure,0.11027,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,56,background operating pressure,0.11053,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,57,background operating pressure,0.11036,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,58,background operating pressure,0.11209,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,59,background operating pressure,0.11107,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,60,Infrastructure disruption and maintenance backlog,0.7856,0.9224,0.6148,0.0,0.01432,1.0,0.88217,0.84218
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,61,background operating pressure,0.11096,0.94451,0.6148,0.0,0.0,1.0,0.9208,0.85329
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,62,background operating pressure,0.11218,0.96651,0.6148,0.0,0.0,1.0,0.9208,0.85725
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,63,background operating pressure,0.1125,0.98849,0.6148,0.0,0.0,1.0,0.9208,0.86121
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,64,background operating pressure,0.11244,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,65,background operating pressure,0.11239,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,66,background operating pressure,0.11249,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,67,background operating pressure,0.11298,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,68,background operating pressure,0.11228,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,69,background operating pressure,0.11347,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,70,background operating pressure,0.11329,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,71,background operating pressure,0.11374,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,72,Knowledge loss and leadership turnover,0.6948,0.93657,0.6148,0.0,0.0,1.0,0.8896,0.84749
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,73,background operating pressure,0.11404,0.9584,0.6148,0.0,0.0,1.0,0.9208,0.85579
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,74,background operating pressure,0.11406,0.98024,0.6148,0.0,0.0,1.0,0.9208,0.85972
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,75,background operating pressure,0.11354,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,76,background operating pressure,0.11366,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,77,background operating pressure,0.11421,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,78,background operating pressure,0.11402,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,79,background operating pressure,0.11304,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,80,background operating pressure,0.11493,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,81,background operating pressure,0.11362,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,82,Compound slack-depletion disruption,0.909,0.90829,0.6148,0.0,0.039,1.0,0.8713,0.83516
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,83,background operating pressure,0.11443,0.93009,0.6148,0.0,0.0,1.0,0.9208,0.8507
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,84,background operating pressure,0.11448,0.95189,0.6148,0.0,0.0,1.0,0.9208,0.85462
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,85,background operating pressure,0.11389,0.97374,0.6148,0.0,0.0,1.0,0.9208,0.85855
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,86,background operating pressure,0.11498,0.99549,0.6148,0.0,0.0,1.0,0.9208,0.86247
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,87,background operating pressure,0.11512,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,88,background operating pressure,0.11569,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY005,Public-capacity constrained institution,public service system with thin fiscal and administrative slack,89,background operating pressure,0.1154,1.0,0.6148,0.0,0.0,1.0,0.9208,0.86328
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,0,background operating pressure,0.10526,0.65733,0.6358,0.0,0.35465,1.0,0.86853,0.75508
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,1,background operating pressure,0.10432,0.68254,0.6358,0.0,0.22911,1.0,0.88109,0.77644
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,2,background operating pressure,0.10532,0.70766,0.6358,0.0,0.10378,1.0,0.89362,0.79776
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,3,background operating pressure,0.10576,0.73274,0.6358,0.0,0.0,1.0,0.904,0.81618
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,4,background operating pressure,0.1046,0.75793,0.6358,0.0,0.0,1.0,0.904,0.82071
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,5,background operating pressure,0.10564,0.78302,0.6358,0.0,0.0,1.0,0.904,0.82523
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,6,background operating pressure,0.10489,0.80818,0.6358,0.0,0.0,1.0,0.904,0.82976
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,7,background operating pressure,0.10467,0.83336,0.6358,0.0,0.0,1.0,0.904,0.83429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,8,background operating pressure,0.10516,0.85849,0.6358,0.0,0.0,1.0,0.904,0.83882
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,9,background operating pressure,0.10608,0.88355,0.6358,0.0,0.0,1.0,0.904,0.84333
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,10,Supplier and logistics disruption,0.6664,0.82517,0.6358,0.0,0.0,1.0,0.8752,0.82879
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,11,background operating pressure,0.10512,0.85031,0.6358,0.0,0.0,1.0,0.904,0.83734
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,12,background operating pressure,0.10626,0.87535,0.6358,0.0,0.0,1.0,0.904,0.84185
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,13,background operating pressure,0.10576,0.90043,0.6358,0.0,0.0,1.0,0.904,0.84637
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,14,background operating pressure,0.10552,0.92553,0.6358,0.0,0.0,1.0,0.904,0.85088
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,15,background operating pressure,0.10616,0.95058,0.6358,0.0,0.0,1.0,0.904,0.85539
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,16,background operating pressure,0.10619,0.97562,0.6358,0.0,0.0,1.0,0.904,0.8599
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,17,background operating pressure,0.10646,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,18,background operating pressure,0.10742,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,19,background operating pressure,0.10762,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,20,background operating pressure,0.10635,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,21,background operating pressure,0.108,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,22,Workforce absence and demand surge,0.7254,0.93331,0.6358,0.0,0.0,1.0,0.8644,0.84674
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,23,background operating pressure,0.10748,0.95824,0.6358,0.0,0.0,1.0,0.904,0.85677
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,24,background operating pressure,0.1083,0.98309,0.6358,0.0,0.0,1.0,0.904,0.86124
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,25,background operating pressure,0.10813,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,26,background operating pressure,0.10767,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,27,background operating pressure,0.10724,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,28,background operating pressure,0.10872,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,29,background operating pressure,0.10898,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,30,background operating pressure,0.10835,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,31,background operating pressure,0.10745,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,32,background operating pressure,0.10899,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,33,background operating pressure,0.10899,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,34,background operating pressure,0.10934,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,35,Cyber and operational outage,0.7308,0.93383,0.6358,0.0,0.0,1.0,0.8692,0.84751
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,36,background operating pressure,0.10977,0.95855,0.6358,0.0,0.0,1.0,0.904,0.85683
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,37,background operating pressure,0.10989,0.98326,0.6358,0.0,0.0,1.0,0.904,0.86127
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,38,background operating pressure,0.10953,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,39,background operating pressure,0.10896,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,40,background operating pressure,0.10936,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,41,background operating pressure,0.10943,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,42,background operating pressure,0.11006,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,43,background operating pressure,0.10991,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,44,background operating pressure,0.11043,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,45,background operating pressure,0.10993,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,46,background operating pressure,0.1102,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,47,background operating pressure,0.11107,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,48,Revenue decline and liquidity pressure,0.7222,0.9316,0.6358,0.0,0.0,1.0,0.8716,0.84744
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,49,background operating pressure,0.11096,0.95622,0.6358,0.0,0.0,1.0,0.904,0.85641
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,50,background operating pressure,0.11136,0.98079,0.6358,0.0,0.0,1.0,0.904,0.86083
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,51,background operating pressure,0.11102,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,52,background operating pressure,0.10999,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,53,background operating pressure,0.1107,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,54,background operating pressure,0.11056,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,55,background operating pressure,0.11063,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,56,background operating pressure,0.11047,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,57,background operating pressure,0.11056,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,58,background operating pressure,0.11142,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,59,background operating pressure,0.11215,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,60,Infrastructure disruption and maintenance backlog,0.7856,0.9249,0.6358,0.0,0.01072,1.0,0.86573,0.84412
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,61,background operating pressure,0.11255,0.94937,0.6358,0.0,0.0,1.0,0.904,0.85517
