system_id,system,system_domain,time,event,stress_load,response_capacity,service_level,interdependence_coupling,equity_adjusted_service
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,63,background infrastructure stress,0.19806,0.22692,1.0,0.73296,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,64,background infrastructure stress,0.19991,0.22673,1.0,0.73424,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,65,background infrastructure stress,0.19966,0.22652,1.0,0.73551,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,66,background infrastructure stress,0.20583,0.22632,1.0,0.73691,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,67,background infrastructure stress,0.20277,0.22609,1.0,0.73826,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,68,background infrastructure stress,0.20618,0.22588,1.0,0.73967,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,69,background infrastructure stress,0.205,0.22565,1.0,0.74106,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,70,Compound power water health outage,0.81653,0.22543,0.86131,0.75469,0.72047
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,71,background infrastructure stress,0.20872,0.22325,0.9156,0.75618,0.94021
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,72,background infrastructure stress,0.21122,0.22301,0.96892,0.75773,0.99496
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,73,background infrastructure stress,0.21059,0.22276,1.0,0.75927,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,74,background infrastructure stress,0.20732,0.22252,1.0,0.76074,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,75,background infrastructure stress,0.21181,0.22228,1.0,0.76231,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,76,background infrastructure stress,0.2106,0.22203,1.0,0.76386,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,77,background infrastructure stress,0.21551,0.22178,1.0,0.76551,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,78,background infrastructure stress,0.21139,0.22152,1.0,0.76708,1.0
SYS006,Hybrid Watershed Stormwater System,ecological and grey-green infrastructure,79,background infrastructure stress,0.21191,0.22127,1.0,0.76866,1.0
