scenario_id,scenario_name,time_step,functional_group,disturbance,species_present,mean_abundance,functional_output,response_diversity,resilience_margin,threshold_flag
BD003,Compound biodiversity pressure,19,predation,0.61644,3,0.38169,0.70706,0.00493,0.26055,threshold risk
BD003,Compound biodiversity pressure,19,seed_dispersal,0.61644,3,0.35922,0.80016,0.0036,0.35232,threshold risk
BD003,Compound biodiversity pressure,19,soil_function,0.61644,2,0.56063,0.85982,0.0128,0.36618,threshold risk
BD003,Compound biodiversity pressure,19,water_filtration,0.61644,2,0.48407,0.73421,0.0032,0.23097,threshold risk
BD003,Compound biodiversity pressure,19,carbon_storage,0.61644,2,0.20626,0.35714,0.0008,-0.1485,threshold risk
BD003,Compound biodiversity pressure,19,disturbance_recovery,0.61644,2,0.69711,0.91904,0.0008,0.4134,threshold risk
BD003,Compound biodiversity pressure,20,pollination,0.61488,3,0.44402,0.86039,0.0196,0.43011,threshold risk
BD003,Compound biodiversity pressure,20,nutrient_cycling,0.61488,3,0.7014,1.77046,0.00493,1.32552,viable margin
BD003,Compound biodiversity pressure,20,predation,0.61488,3,0.36949,0.68347,0.00493,0.23852,threshold risk
BD003,Compound biodiversity pressure,20,seed_dispersal,0.61488,3,0.34558,0.76947,0.0036,0.32319,threshold risk
BD003,Compound biodiversity pressure,20,soil_function,0.61488,2,0.5519,0.84625,0.0128,0.35417,threshold risk
BD003,Compound biodiversity pressure,20,water_filtration,0.61488,2,0.47379,0.71831,0.0032,0.21663,threshold risk
BD003,Compound biodiversity pressure,20,carbon_storage,0.61488,2,0.18506,0.32071,0.0008,-0.18337,threshold risk
BD003,Compound biodiversity pressure,20,disturbance_recovery,0.61488,2,0.69521,0.91657,0.0008,0.41249,threshold risk
BD003,Compound biodiversity pressure,21,pollination,0.61308,3,0.4311,0.83282,0.0196,0.40434,threshold risk
BD003,Compound biodiversity pressure,21,nutrient_cycling,0.61308,3,0.69477,1.7548,0.00493,1.31166,viable margin
BD003,Compound biodiversity pressure,21,predation,0.61308,3,0.35736,0.66,0.00493,0.21686,threshold risk
BD003,Compound biodiversity pressure,21,seed_dispersal,0.61308,3,0.33202,0.73895,0.0036,0.29447,threshold risk
BD003,Compound biodiversity pressure,21,soil_function,0.61308,2,0.54323,0.83279,0.0128,0.34252,threshold risk
BD003,Compound biodiversity pressure,21,water_filtration,0.61308,2,0.46358,0.70251,0.0032,0.20263,threshold risk
BD003,Compound biodiversity pressure,21,carbon_storage,0.61308,2,0.16395,0.28443,0.0008,-0.21785,threshold risk
BD003,Compound biodiversity pressure,21,disturbance_recovery,0.61308,2,0.69337,0.91417,0.0008,0.41189,threshold risk
BD003,Compound biodiversity pressure,22,pollination,0.61105,3,0.41826,0.80542,0.0196,0.37896,threshold risk
BD003,Compound biodiversity pressure,22,nutrient_cycling,0.61105,3,0.68821,1.73931,0.00493,1.2982,viable margin
BD003,Compound biodiversity pressure,22,predation,0.61105,3,0.34531,0.63669,0.00493,0.19557,threshold risk
BD003,Compound biodiversity pressure,22,seed_dispersal,0.61105,3,0.31854,0.70862,0.0036,0.26617,threshold risk
BD003,Compound biodiversity pressure,22,soil_function,0.61105,2,0.53463,0.81945,0.0128,0.3312,threshold risk
BD003,Compound biodiversity pressure,22,water_filtration,0.61105,2,0.45345,0.68683,0.0032,0.18898,threshold risk
BD003,Compound biodiversity pressure,22,carbon_storage,0.61105,1,0.14295,0.24833,0.0008,-0.30692,threshold risk
BD003,Compound biodiversity pressure,22,disturbance_recovery,0.61105,2,0.69159,0.91186,0.0008,0.41161,threshold risk
BD003,Compound biodiversity pressure,23,pollination,0.60883,3,0.40552,0.7782,0.0196,0.35397,threshold risk
BD003,Compound biodiversity pressure,23,nutrient_cycling,0.60883,3,0.68173,1.72401,0.00493,1.28512,viable margin
BD003,Compound biodiversity pressure,23,predation,0.60883,2,0.33334,0.61354,0.00493,0.11965,threshold risk
BD003,Compound biodiversity pressure,23,seed_dispersal,0.60883,3,0.30516,0.67851,0.0036,0.23829,threshold risk
BD003,Compound biodiversity pressure,23,soil_function,0.60883,2,0.52612,0.80624,0.0128,0.32021,threshold risk
BD003,Compound biodiversity pressure,23,water_filtration,0.60883,2,0.4434,0.67129,0.0032,0.17567,threshold risk
BD003,Compound biodiversity pressure,23,carbon_storage,0.60883,1,0.12206,0.21242,0.0008,-0.3406,threshold risk
BD003,Compound biodiversity pressure,23,disturbance_recovery,0.60883,2,0.68989,0.90964,0.0008,0.41162,threshold risk
BD003,Compound biodiversity pressure,24,pollination,1.04643,3,0.37492,0.7143,0.0196,-0.14753,threshold risk
BD003,Compound biodiversity pressure,24,nutrient_cycling,1.04643,3,0.66011,1.67168,0.00493,0.79518,threshold risk
BD003,Compound biodiversity pressure,24,predation,1.04643,2,0.30451,0.55817,0.00493,-0.37333,threshold risk
BD003,Compound biodiversity pressure,24,seed_dispersal,1.04643,3,0.27318,0.60661,0.0036,-0.27123,threshold risk
BD003,Compound biodiversity pressure,24,soil_function,1.04643,2,0.50125,0.76776,0.0128,-0.15587,threshold risk
BD003,Compound biodiversity pressure,24,water_filtration,1.04643,2,0.41625,0.62947,0.0032,-0.30376,threshold risk
BD003,Compound biodiversity pressure,24,carbon_storage,1.04643,1,0.07885,0.13816,0.0008,-0.85247,threshold risk
BD003,Compound biodiversity pressure,24,disturbance_recovery,1.04643,2,0.67405,0.88883,0.0008,-0.0468,threshold risk
BD003,Compound biodiversity pressure,25,pollination,0.6039,3,0.36237,0.68749,0.0196,0.2682,threshold risk
BD003,Compound biodiversity pressure,25,nutrient_cycling,0.6039,3,0.6538,1.65679,0.00493,1.22283,viable margin
BD003,Compound biodiversity pressure,25,predation,0.6039,2,0.29274,0.53538,0.00493,0.04642,threshold risk
BD003,Compound biodiversity pressure,25,seed_dispersal,0.6039,2,0.26001,0.57696,0.0036,0.08667,threshold risk
BD003,Compound biodiversity pressure,25,soil_function,0.6039,2,0.49292,0.75483,0.0128,0.27373,threshold risk
BD003,Compound biodiversity pressure,25,water_filtration,0.6039,2,0.4064,0.61422,0.0032,0.12353,threshold risk
BD003,Compound biodiversity pressure,25,carbon_storage,0.6039,1,0.06112,0.10757,0.0008,-0.44053,threshold risk
BD003,Compound biodiversity pressure,25,disturbance_recovery,0.6039,2,0.6725,0.88682,0.0008,0.39373,threshold risk
BD003,Compound biodiversity pressure,26,pollination,0.60125,3,0.34993,0.66091,0.0196,0.24426,threshold risk
BD003,Compound biodiversity pressure,26,nutrient_cycling,0.60125,3,0.64758,1.64213,0.00493,1.21081,viable margin
BD003,Compound biodiversity pressure,26,predation,0.60125,2,0.28106,0.51279,0.00493,0.02647,threshold risk
BD003,Compound biodiversity pressure,26,seed_dispersal,0.60125,2,0.24695,0.54758,0.0036,0.05993,threshold risk
BD003,Compound biodiversity pressure,26,soil_function,0.60125,2,0.4847,0.74205,0.0128,0.2636,threshold risk
BD003,Compound biodiversity pressure,26,water_filtration,0.60125,2,0.39665,0.59914,0.0032,0.11108,threshold risk
BD003,Compound biodiversity pressure,26,carbon_storage,0.60125,1,0.05118,0.09007,0.0008,-0.45538,threshold risk
BD003,Compound biodiversity pressure,26,disturbance_recovery,0.60125,2,0.67104,0.88493,0.0008,0.39448,threshold risk
BD003,Compound biodiversity pressure,27,pollination,0.59853,3,0.33761,0.63456,0.0196,0.22063,threshold risk
BD003,Compound biodiversity pressure,27,nutrient_cycling,0.59853,3,0.64145,1.6277,0.00493,1.19911,threshold risk
BD003,Compound biodiversity pressure,27,predation,0.59853,2,0.27116,0.4939,0.00493,0.0103,threshold risk
BD003,Compound biodiversity pressure,27,seed_dispersal,0.59853,2,0.23401,0.51845,0.0036,0.03352,threshold risk
BD003,Compound biodiversity pressure,27,soil_function,0.59853,2,0.47657,0.72943,0.0128,0.2537,threshold risk
BD003,Compound biodiversity pressure,27,water_filtration,0.59853,2,0.387,0.58421,0.0032,0.09888,threshold risk
BD003,Compound biodiversity pressure,27,carbon_storage,0.59853,0,0.0413,0.0727,0.0008,-0.52503,threshold risk
BD003,Compound biodiversity pressure,27,disturbance_recovery,0.59853,2,0.66967,0.88315,0.0008,0.39542,threshold risk
BD003,Compound biodiversity pressure,28,pollination,0.59576,3,0.32539,0.60844,0.0196,0.19728,threshold risk
BD003,Compound biodiversity pressure,28,nutrient_cycling,0.59576,3,0.63541,1.61351,0.00493,1.18768,threshold risk
BD003,Compound biodiversity pressure,28,predation,0.59576,2,0.26535,0.48359,0.00493,0.00276,threshold risk
BD003,Compound biodiversity pressure,28,seed_dispersal,0.59576,2,0.22118,0.48958,0.0036,0.00742,threshold risk
BD003,Compound biodiversity pressure,28,soil_function,0.59576,2,0.46855,0.71697,0.0128,0.24401,threshold risk
BD003,Compound biodiversity pressure,28,water_filtration,0.59576,2,0.37747,0.56945,0.0032,0.08689,threshold risk
BD003,Compound biodiversity pressure,28,carbon_storage,0.59576,0,0.0315,0.05544,0.0008,-0.53952,threshold risk
BD003,Compound biodiversity pressure,28,disturbance_recovery,0.59576,2,0.66839,0.88149,0.0008,0.39653,threshold risk
BD003,Compound biodiversity pressure,29,pollination,0.59299,3,0.31329,0.58255,0.0196,0.17416,threshold risk
BD003,Compound biodiversity pressure,29,nutrient_cycling,0.59299,3,0.62948,1.59954,0.00493,1.17649,threshold risk
BD003,Compound biodiversity pressure,29,predation,0.59299,2,0.25961,0.4734,0.00493,-0.00465,threshold risk
BD003,Compound biodiversity pressure,29,seed_dispersal,0.59299,2,0.20847,0.46098,0.0036,-0.0184,threshold risk
BD003,Compound biodiversity pressure,29,soil_function,0.59299,2,0.46063,0.70467,0.0128,0.23448,threshold risk
BD003,Compound biodiversity pressure,29,water_filtration,0.59299,2,0.36804,0.55486,0.0032,0.07508,threshold risk
BD003,Compound biodiversity pressure,29,carbon_storage,0.59299,0,0.02176,0.0383,0.0008,-0.55389,threshold risk
BD003,Compound biodiversity pressure,29,disturbance_recovery,0.59299,2,0.66719,0.87995,0.0008,0.39776,threshold risk
BD003,Compound biodiversity pressure,30,pollination,1.03024,3,0.28335,0.52001,0.0196,-0.32563,threshold risk
BD003,Compound biodiversity pressure,30,nutrient_cycling,1.03024,3,0.60842,1.54858,0.00493,0.68828,threshold risk
BD003,Compound biodiversity pressure,30,predation,1.03024,2,0.24347,0.44455,0.00493,-0.47076,threshold risk
BD003,Compound biodiversity pressure,30,seed_dispersal,1.03024,2,0.1814,0.4,0.0036,-0.51664,threshold risk
BD003,Compound biodiversity pressure,30,soil_function,1.03024,2,0.43636,0.66713,0.0128,-0.24031,threshold risk
BD003,Compound biodiversity pressure,30,water_filtration,1.03024,2,0.34152,0.51401,0.0032,-0.40302,threshold risk
BD003,Compound biodiversity pressure,30,carbon_storage,1.03024,0,0.00125,0.00219,0.0008,-1.02724,threshold risk
BD003,Compound biodiversity pressure,30,disturbance_recovery,1.03024,2,0.65187,0.85982,0.0008,-0.05961,threshold risk
BD003,Compound biodiversity pressure,31,pollination,0.58754,2,0.27147,0.49457,0.0196,0.03663,threshold risk
BD003,Compound biodiversity pressure,31,nutrient_cycling,0.58754,3,0.60267,1.53508,0.00493,1.11747,threshold risk
BD003,Compound biodiversity pressure,31,predation,0.58754,2,0.23786,0.43459,0.00493,-0.03802,threshold risk
BD003,Compound biodiversity pressure,31,seed_dispersal,0.58754,2,0.17433,0.38391,0.0036,-0.09003,threshold risk
BD003,Compound biodiversity pressure,31,soil_function,0.58754,2,0.42865,0.65514,0.0128,0.1904,threshold risk
BD003,Compound biodiversity pressure,31,water_filtration,0.58754,2,0.33231,0.49975,0.0032,0.0254,threshold risk
BD003,Compound biodiversity pressure,31,carbon_storage,0.58754,0,0.0,0.0,0.0008,-0.58674,threshold risk
BD003,Compound biodiversity pressure,31,disturbance_recovery,0.58754,2,0.65086,0.85851,0.0008,0.38177,threshold risk
BD003,Compound biodiversity pressure,32,pollination,0.58494,2,0.2597,0.46936,0.0196,0.01401,threshold risk
BD003,Compound biodiversity pressure,32,nutrient_cycling,0.58494,3,0.59702,1.5218,0.00493,1.10679,threshold risk
BD003,Compound biodiversity pressure,32,predation,0.58494,2,0.23231,0.42475,0.00493,-0.04526,threshold risk
BD003,Compound biodiversity pressure,32,seed_dispersal,0.58494,2,0.16732,0.36798,0.0036,-0.10336,threshold risk
BD003,Compound biodiversity pressure,32,soil_function,0.58494,2,0.42103,0.64331,0.0128,0.18116,threshold risk
BD003,Compound biodiversity pressure,32,water_filtration,0.58494,2,0.3232,0.48564,0.0032,0.0139,threshold risk
BD003,Compound biodiversity pressure,32,carbon_storage,0.58494,0,0.0,0.0,0.0008,-0.58414,threshold risk
BD003,Compound biodiversity pressure,32,disturbance_recovery,0.58494,2,0.64992,0.85731,0.0008,0.38317,threshold risk
BD003,Compound biodiversity pressure,33,pollination,0.58247,2,0.24803,0.44435,0.0196,-0.00852,threshold risk
BD003,Compound biodiversity pressure,33,nutrient_cycling,0.58247,3,0.59144,1.50873,0.00493,1.09619,threshold risk
BD003,Compound biodiversity pressure,33,predation,0.58247,2,0.22682,0.41501,0.00493,-0.05252,threshold risk
BD003,Compound biodiversity pressure,33,seed_dispersal,0.58247,2,0.16038,0.3522,0.0036,-0.11667,threshold risk
BD003,Compound biodiversity pressure,33,soil_function,0.58247,2,0.41351,0.63161,0.0128,0.17195,threshold risk
BD003,Compound biodiversity pressure,33,water_filtration,0.58247,2,0.31418,0.47168,0.0032,0.00241,threshold risk
BD003,Compound biodiversity pressure,33,carbon_storage,0.58247,0,0.0,0.0,0.0008,-0.58167,threshold risk
BD003,Compound biodiversity pressure,33,disturbance_recovery,0.58247,2,0.64907,0.85621,0.0008,0.38455,threshold risk
BD003,Compound biodiversity pressure,34,pollination,0.58015,2,0.23645,0.41954,0.0196,-0.03101,threshold risk
BD003,Compound biodiversity pressure,34,nutrient_cycling,0.58015,3,0.58595,1.49585,0.00493,1.08564,threshold risk
BD003,Compound biodiversity pressure,34,predation,0.58015,2,0.22138,0.40537,0.00493,-0.05984,threshold risk
BD003,Compound biodiversity pressure,34,seed_dispersal,0.58015,2,0.1535,0.33656,0.0036,-0.12998,threshold risk
BD003,Compound biodiversity pressure,34,soil_function,0.58015,2,0.40607,0.62006,0.0128,0.16271,threshold risk
BD003,Compound biodiversity pressure,34,water_filtration,0.58015,2,0.30526,0.45786,0.0032,-0.00908,threshold risk
BD003,Compound biodiversity pressure,34,carbon_storage,0.58015,0,0.0,0.0,0.0008,-0.57935,threshold risk
BD003,Compound biodiversity pressure,34,disturbance_recovery,0.58015,2,0.64829,0.85522,0.0008,0.38587,threshold risk
BD003,Compound biodiversity pressure,35,pollination,0.57801,2,0.22496,0.3949,0.0196,-0.0535,threshold risk
BD003,Compound biodiversity pressure,35,nutrient_cycling,0.57801,3,0.58053,1.48316,0.00493,1.07508,threshold risk
BD003,Compound biodiversity pressure,35,predation,0.57801,2,0.216,0.39582,0.00493,-0.06725,threshold risk
BD003,Compound biodiversity pressure,35,seed_dispersal,0.57801,2,0.14668,0.32105,0.0036,-0.14336,threshold risk
BD003,Compound biodiversity pressure,35,soil_function,0.57801,2,0.39871,0.60862,0.0128,0.15341,threshold risk
BD003,Compound biodiversity pressure,35,water_filtration,0.57801,2,0.29642,0.44417,0.0032,-0.02064,threshold risk
BD003,Compound biodiversity pressure,35,carbon_storage,0.57801,0,0.0,0.0,0.0008,-0.57721,threshold risk
BD003,Compound biodiversity pressure,35,disturbance_recovery,0.57801,2,0.64758,0.85431,0.0008,0.3871,threshold risk
BD003,Compound biodiversity pressure,36,pollination,1.01608,2,0.204,0.35422,0.0196,-0.53226,threshold risk
BD003,Compound biodiversity pressure,36,nutrient_cycling,1.01608,3,0.55997,1.43339,0.00493,0.58725,threshold risk
BD003,Compound biodiversity pressure,36,predation,1.01608,2,0.20019,0.36757,0.00493,-0.53358,threshold risk
BD003,Compound biodiversity pressure,36,seed_dispersal,1.01608,2,0.12819,0.27913,0.0036,-0.62335,threshold risk
BD003,Compound biodiversity pressure,36,soil_function,1.01608,1,0.37497,0.57189,0.0128,-0.37639,threshold risk
BD003,Compound biodiversity pressure,36,water_filtration,1.01608,2,0.27045,0.40417,0.0032,-0.49871,threshold risk
BD003,Compound biodiversity pressure,36,carbon_storage,1.01608,0,0.0,0.0,0.0008,-1.01528,threshold risk
BD003,Compound biodiversity pressure,36,disturbance_recovery,1.01608,2,0.63272,0.83479,0.0008,-0.07049,threshold risk
BD003,Compound biodiversity pressure,37,pollination,0.57438,2,0.19916,0.34587,0.0196,-0.09891,threshold risk
BD003,Compound biodiversity pressure,37,nutrient_cycling,0.57438,3,0.55467,1.42101,0.00493,1.01656,threshold risk
BD003,Compound biodiversity pressure,37,predation,0.57438,2,0.19489,0.35818,0.00493,-0.10127,threshold risk
BD003,Compound biodiversity pressure,37,seed_dispersal,0.57438,2,0.12147,0.26384,0.0036,-0.19695,threshold risk
BD003,Compound biodiversity pressure,37,soil_function,0.57438,1,0.36775,0.56067,0.0128,0.05408,threshold risk
BD003,Compound biodiversity pressure,37,water_filtration,0.57438,2,0.26175,0.3907,0.0032,-0.07049,threshold risk
BD003,Compound biodiversity pressure,37,carbon_storage,0.57438,0,0.0,0.0,0.0008,-0.57358,threshold risk
BD003,Compound biodiversity pressure,37,disturbance_recovery,0.57438,2,0.63213,0.83403,0.0008,0.37045,threshold risk
BD003,Compound biodiversity pressure,38,pollination,0.57294,2,0.19434,0.33758,0.0196,-0.10577,threshold risk
BD003,Compound biodiversity pressure,38,nutrient_cycling,0.57294,3,0.54943,1.40874,0.00493,1.00573,threshold risk
BD003,Compound biodiversity pressure,38,predation,0.57294,1,0.18963,0.34885,0.00493,-0.16416,threshold risk
BD003,Compound biodiversity pressure,38,seed_dispersal,0.57294,2,0.11478,0.24863,0.0036,-0.21071,threshold risk
BD003,Compound biodiversity pressure,38,soil_function,0.57294,1,0.36058,0.54953,0.0128,0.04438,threshold risk
BD003,Compound biodiversity pressure,38,water_filtration,0.57294,2,0.25311,0.37731,0.0032,-0.08243,threshold risk
BD003,Compound biodiversity pressure,38,carbon_storage,0.57294,0,0.0,0.0,0.0008,-0.57214,threshold risk
BD003,Compound biodiversity pressure,38,disturbance_recovery,0.57294,2,0.63158,0.83334,0.0008,0.3712,threshold risk
BD003,Compound biodiversity pressure,39,pollination,0.57177,2,0.18956,0.32933,0.0196,-0.11285,threshold risk
BD003,Compound biodiversity pressure,39,nutrient_cycling,0.57177,3,0.54422,1.39658,0.00493,0.99473,threshold risk
BD003,Compound biodiversity pressure,39,predation,0.57177,1,0.1844,0.33956,0.00493,-0.17228,threshold risk
BD003,Compound biodiversity pressure,39,seed_dispersal,0.57177,1,0.10813,0.2335,0.0036,-0.27968,threshold risk
BD003,Compound biodiversity pressure,39,soil_function,0.57177,1,0.35345,0.53845,0.0128,0.03448,threshold risk
BD003,Compound biodiversity pressure,39,water_filtration,0.57177,2,0.24451,0.36399,0.0032,-0.09458,threshold risk
BD003,Compound biodiversity pressure,39,carbon_storage,0.57177,0,0.0,0.0,0.0008,-0.57097,threshold risk
BD003,Compound biodiversity pressure,39,disturbance_recovery,0.57177,2,0.63108,0.8327,0.0008,0.37173,threshold risk
BD003,Compound biodiversity pressure,40,pollination,0.57089,2,0.18479,0.32111,0.0196,-0.12018,threshold risk
BD003,Compound biodiversity pressure,40,nutrient_cycling,0.57089,3,0.53905,1.38448,0.00493,0.98352,threshold risk
BD003,Compound biodiversity pressure,40,predation,0.57089,1,0.17918,0.33032,0.00493,-0.18064,threshold risk
BD003,Compound biodiversity pressure,40,seed_dispersal,0.57089,1,0.1015,0.21841,0.0036,-0.29388,threshold risk
BD003,Compound biodiversity pressure,40,soil_function,0.57089,1,0.34636,0.52743,0.0128,0.02433,threshold risk
BD003,Compound biodiversity pressure,40,water_filtration,0.57089,1,0.23595,0.35073,0.0032,-0.16196,threshold risk
BD003,Compound biodiversity pressure,40,carbon_storage,0.57089,0,0.0,0.0,0.0008,-0.57009,threshold risk
BD003,Compound biodiversity pressure,40,disturbance_recovery,0.57089,2,0.6306,0.8321,0.0008,0.37201,threshold risk
BD003,Compound biodiversity pressure,41,pollination,0.57031,2,0.18004,0.31292,0.0196,-0.12778,threshold risk
BD003,Compound biodiversity pressure,41,nutrient_cycling,0.57031,3,0.53389,1.37244,0.00493,0.97207,threshold risk
BD003,Compound biodiversity pressure,41,predation,0.57031,1,0.17398,0.3211,0.00493,-0.18927,threshold risk
BD003,Compound biodiversity pressure,41,seed_dispersal,0.57031,1,0.09488,0.20337,0.0036,-0.30834,threshold risk
BD003,Compound biodiversity pressure,41,soil_function,0.57031,1,0.33929,0.51644,0.0128,0.01393,threshold risk
BD003,Compound biodiversity pressure,41,water_filtration,0.57031,1,0.22741,0.3375,0.0032,-0.17461,threshold risk
BD003,Compound biodiversity pressure,41,carbon_storage,0.57031,0,0.0,0.0,0.0008,-0.56951,threshold risk
BD003,Compound biodiversity pressure,41,disturbance_recovery,0.57031,2,0.63013,0.83152,0.0008,0.37201,threshold risk
BD003,Compound biodiversity pressure,42,pollination,1.01003,2,0.16532,0.28749,0.0196,-0.59294,threshold risk
BD003,Compound biodiversity pressure,42,nutrient_cycling,1.01003,3,0.51354,1.32319,0.00493,0.4831,threshold risk
BD003,Compound biodiversity pressure,42,predation,1.01003,1,0.15832,0.29311,0.00493,-0.65699,threshold risk
BD003,Compound biodiversity pressure,42,seed_dispersal,1.01003,1,0.07655,0.16181,0.0036,-0.78961,threshold risk
BD003,Compound biodiversity pressure,42,soil_function,1.01003,1,0.31578,0.48006,0.0128,-0.46217,threshold risk
BD003,Compound biodiversity pressure,42,water_filtration,1.01003,1,0.20168,0.29786,0.0032,-0.65396,threshold risk
BD003,Compound biodiversity pressure,42,carbon_storage,1.01003,0,0.0,0.0,0.0008,-1.00923,threshold risk
BD003,Compound biodiversity pressure,42,disturbance_recovery,1.01003,2,0.61547,0.81225,0.0008,-0.08697,threshold risk
BD003,Compound biodiversity pressure,43,pollination,0.57005,2,0.16057,0.27931,0.0196,-0.16115,threshold risk
BD003,Compound biodiversity pressure,43,nutrient_cycling,0.57005,3,0.5084,1.31117,0.00493,0.91105,threshold risk
BD003,Compound biodiversity pressure,43,predation,0.57005,1,0.15312,0.2839,0.00493,-0.22622,threshold risk
BD003,Compound biodiversity pressure,43,seed_dispersal,0.57005,1,0.06995,0.14678,0.0036,-0.36467,threshold risk
BD003,Compound biodiversity pressure,43,soil_function,0.57005,1,0.31294,0.47567,0.0128,-0.02658,threshold risk
BD003,Compound biodiversity pressure,43,water_filtration,0.57005,1,0.19315,0.28465,0.0032,-0.2272,threshold risk
BD003,Compound biodiversity pressure,43,carbon_storage,0.57005,0,0.0,0.0,0.0008,-0.56925,threshold risk
BD003,Compound biodiversity pressure,43,disturbance_recovery,0.57005,2,0.61502,0.81168,0.0008,0.35243,threshold risk
BD003,Compound biodiversity pressure,44,pollination,0.57039,2,0.15581,0.27111,0.0196,-0.16968,threshold risk
BD003,Compound biodiversity pressure,44,nutrient_cycling,0.57039,3,0.50324,1.29912,0.00493,0.89866,threshold risk
BD003,Compound biodiversity pressure,44,predation,0.57039,1,0.14792,0.27468,0.00493,-0.23578,threshold risk
BD003,Compound biodiversity pressure,44,seed_dispersal,0.57039,1,0.06333,0.13173,0.0036,-0.38006,threshold risk
BD003,Compound biodiversity pressure,44,soil_function,0.57039,1,0.312,0.47423,0.0128,-0.02836,threshold risk
BD003,Compound biodiversity pressure,44,water_filtration,0.57039,1,0.18461,0.27142,0.0032,-0.24077,threshold risk
BD003,Compound biodiversity pressure,44,carbon_storage,0.57039,0,0.0,0.0,0.0008,-0.56959,threshold risk
BD003,Compound biodiversity pressure,44,disturbance_recovery,0.57039,2,0.61455,0.8111,0.0008,0.35151,threshold risk
BD003,Compound biodiversity pressure,45,pollination,0.57103,2,0.15104,0.26289,0.0196,-0.17853,threshold risk
BD003,Compound biodiversity pressure,45,nutrient_cycling,0.57103,3,0.49806,1.28702,0.00493,0.88592,threshold risk
BD003,Compound biodiversity pressure,45,predation,0.57103,1,0.1427,0.26543,0.00493,-0.24567,threshold risk
BD003,Compound biodiversity pressure,45,seed_dispersal,0.57103,1,0.05669,0.11664,0.0036,-0.39579,threshold risk
BD003,Compound biodiversity pressure,45,soil_function,0.57103,1,0.31104,0.47278,0.0128,-0.03045,threshold risk
BD003,Compound biodiversity pressure,45,water_filtration,0.57103,1,0.17604,0.25814,0.0032,-0.25468,threshold risk
BD003,Compound biodiversity pressure,45,carbon_storage,0.57103,0,0.0,0.0,0.0008,-0.57023,threshold risk
BD003,Compound biodiversity pressure,45,disturbance_recovery,0.57103,2,0.61407,0.81049,0.0008,0.35027,threshold risk
BD003,Compound biodiversity pressure,46,pollination,0.57196,2,0.14625,0.25464,0.0196,-0.18772,threshold risk
BD003,Compound biodiversity pressure,46,nutrient_cycling,0.57196,3,0.49285,1.27483,0.00493,0.87281,threshold risk
BD003,Compound biodiversity pressure,46,predation,0.57196,1,0.14125,0.26273,0.00493,-0.2493,threshold risk
BD003,Compound biodiversity pressure,46,seed_dispersal,0.57196,1,0.05141,0.10487,0.0036,-0.40849,threshold risk
BD003,Compound biodiversity pressure,46,soil_function,0.57196,1,0.31007,0.4713,0.0128,-0.03286,threshold risk
BD003,Compound biodiversity pressure,46,water_filtration,0.57196,1,0.16744,0.24482,0.0032,-0.26894,threshold risk
BD003,Compound biodiversity pressure,46,carbon_storage,0.57196,0,0.0,0.0,0.0008,-0.57116,threshold risk
BD003,Compound biodiversity pressure,46,disturbance_recovery,0.57196,2,0.61356,0.80984,0.0008,0.34868,threshold risk
BD003,Compound biodiversity pressure,47,pollination,0.57318,2,0.14143,0.24633,0.0196,-0.19725,threshold risk
BD003,Compound biodiversity pressure,47,nutrient_cycling,0.57318,3,0.4876,1.26255,0.00493,0.8593,threshold risk
BD003,Compound biodiversity pressure,47,predation,0.57318,1,0.1398,0.26003,0.00493,-0.25322,threshold risk
BD003,Compound biodiversity pressure,47,seed_dispersal,0.57318,1,0.04845,0.09883,0.0036,-0.41575,threshold risk
BD003,Compound biodiversity pressure,47,soil_function,0.57318,1,0.30908,0.4698,0.0128,-0.03558,threshold risk
BD003,Compound biodiversity pressure,47,water_filtration,0.57318,1,0.16175,0.23615,0.0032,-0.27883,threshold risk
BD003,Compound biodiversity pressure,47,carbon_storage,0.57318,0,0.0,0.0,0.0008,-0.57238,threshold risk
BD003,Compound biodiversity pressure,47,disturbance_recovery,0.57318,2,0.613,0.80914,0.0008,0.34676,threshold risk
BD003,Compound biodiversity pressure,48,pollination,1.01467,2,0.12661,0.22071,0.0196,-0.66435,threshold risk
BD003,Compound biodiversity pressure,48,nutrient_cycling,1.01467,3,0.46708,1.2129,0.00493,0.36817,threshold risk
BD003,Compound biodiversity pressure,48,predation,1.01467,1,0.1336,0.24849,0.00493,-0.70624,threshold risk
BD003,Compound biodiversity pressure,48,seed_dispersal,1.01467,1,0.03998,0.08157,0.0036,-0.8745,threshold risk
BD003,Compound biodiversity pressure,48,soil_function,1.01467,1,0.30133,0.45803,0.0128,-0.48884,threshold risk
BD003,Compound biodiversity pressure,48,water_filtration,1.01467,1,0.15072,0.22004,0.0032,-0.73642,threshold risk
BD003,Compound biodiversity pressure,48,carbon_storage,1.01467,0,0.0,0.0,0.0008,-1.01387,threshold risk
BD003,Compound biodiversity pressure,48,disturbance_recovery,1.01467,2,0.59819,0.78968,0.0008,-0.11419,threshold risk
BD003,Compound biodiversity pressure,49,pollination,0.5764,2,0.12171,0.21228,0.0196,-0.23452,threshold risk
BD003,Compound biodiversity pressure,49,nutrient_cycling,0.5764,3,0.46172,1.20034,0.00493,0.79387,threshold risk
BD003,Compound biodiversity pressure,49,predation,0.5764,1,0.13211,0.24572,0.00493,-0.27075,threshold risk
