system_id,system,system_context,time,event,disturbance,intelligence_value,response_capacity,fragility_gap,maintenance_backlog,data_trust,operator_strain,equity_access,function,resilience_score
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,86,Compound infrastructure disruption,0.9028,0.7226,0.6224,0.5144,0.02007,0.8852,0.2095,0.38515,0.94985,0.74308
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,87,background infrastructure pressure,0.10465,0.6962,0.6224,0.0,0.0,0.9584,0.122,0.50006,1.0,0.78086
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,88,background infrastructure pressure,0.10466,0.71303,0.6224,0.0,0.0,1.0,0.03449,0.50619,1.0,0.79682
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,89,background infrastructure pressure,0.10567,0.7226,0.6224,0.0,0.0,1.0,0.0,0.5086,1.0,0.80156
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,90,background infrastructure pressure,0.10548,0.7226,0.6224,0.0,0.0,1.0,0.0,0.5086,1.0,0.80156
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,91,background infrastructure pressure,0.10575,0.7226,0.6224,0.0,0.0,1.0,0.0,0.5086,1.0,0.80156
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,92,background infrastructure pressure,0.10615,0.7226,0.6224,0.0,0.0,1.0,0.0,0.5086,1.0,0.80156
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,93,background infrastructure pressure,0.10707,0.7226,0.6224,0.0,0.0,1.0,0.0,0.5086,1.0,0.80156
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,94,background infrastructure pressure,0.10719,0.7226,0.6224,0.0,0.0,1.0,0.0,0.5086,1.0,0.80156
IIS003,Digital twin transit network with equity gaps,advanced modeling and operations analytics with unequal service protection,95,background infrastructure pressure,0.10843,0.7226,0.6224,0.0,0.0,1.0,0.0,0.5086,1.0,0.80156
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,0,background infrastructure pressure,0.07715,0.807,0.7904,0.0,0.33305,0.8862,0.32755,0.74867,1.0,0.82094
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,1,background infrastructure pressure,0.07634,0.82683,0.7904,0.0,0.28614,0.9724,0.23075,0.75545,1.0,0.84828
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,2,background infrastructure pressure,0.07725,0.84665,0.7904,0.0,0.2393,1.0,0.12988,0.76251,1.0,0.86897
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,3,background infrastructure pressure,0.07762,0.853,0.7904,0.0,0.19252,1.0,0.02485,0.76986,1.0,0.88487
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,4,background infrastructure pressure,0.07681,0.853,0.7904,0.0,0.14578,1.0,0.0,0.7716,1.0,0.89199
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,5,background infrastructure pressure,0.07685,0.853,0.7904,0.0,0.0991,1.0,0.0,0.7716,1.0,0.89666
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,6,background infrastructure pressure,0.07834,0.853,0.7904,0.0,0.0525,1.0,0.0,0.7716,1.0,0.90132
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,7,background infrastructure pressure,0.07761,0.853,0.7904,0.0,0.00594,1.0,0.0,0.7716,1.0,0.90598
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,8,background infrastructure pressure,0.07852,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,9,background infrastructure pressure,0.07997,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,10,Extreme heat and demand surge,0.6538,0.853,0.7904,0.0,0.00041,0.9888,0.03991,0.72261,1.0,0.89572
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,11,background infrastructure pressure,0.0806,0.85042,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90621
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,12,background infrastructure pressure,0.07928,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,13,background infrastructure pressure,0.07954,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,14,background infrastructure pressure,0.08018,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,15,background infrastructure pressure,0.08185,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,16,background infrastructure pressure,0.08041,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,17,background infrastructure pressure,0.08119,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,18,background infrastructure pressure,0.08127,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,19,background infrastructure pressure,0.08165,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,20,background infrastructure pressure,0.08285,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,21,background infrastructure pressure,0.08244,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,22,Cyber-physical intrusion attempt,0.7126,0.853,0.7904,0.1406,0.0,0.9278,0.07577,0.71303,1.0,0.88406
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,23,background infrastructure pressure,0.08361,0.83639,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90425
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,24,background infrastructure pressure,0.08465,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,25,background infrastructure pressure,0.08497,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,26,background infrastructure pressure,0.08462,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,27,background infrastructure pressure,0.08577,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,28,background infrastructure pressure,0.08564,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,29,background infrastructure pressure,0.08653,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,30,background infrastructure pressure,0.0856,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,31,background infrastructure pressure,0.0862,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,32,background infrastructure pressure,0.087,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,33,background infrastructure pressure,0.08814,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,34,Flooding and transport disruption,0.7414,0.853,0.7904,0.125,0.00471,0.9632,0.08708,0.70315,1.0,0.88563
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,35,background infrastructure pressure,0.08809,0.84454,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90539
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,36,background infrastructure pressure,0.0881,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,37,background infrastructure pressure,0.08795,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,38,background infrastructure pressure,0.08835,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,39,background infrastructure pressure,0.08854,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,40,background infrastructure pressure,0.09057,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,41,background infrastructure pressure,0.09069,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,42,background infrastructure pressure,0.09104,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,43,background infrastructure pressure,0.09057,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,44,background infrastructure pressure,0.0913,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,45,background infrastructure pressure,0.09073,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,46,Sensor data corruption,0.6574,0.853,0.7904,0.0258,0.0,0.9238,0.03856,0.72946,1.0,0.8889
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,47,background infrastructure pressure,0.0918,0.83547,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90412
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,48,background infrastructure pressure,0.0914,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,49,background infrastructure pressure,0.09234,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,50,background infrastructure pressure,0.09231,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,51,background infrastructure pressure,0.0923,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,52,background infrastructure pressure,0.09444,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,53,background infrastructure pressure,0.09297,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,54,background infrastructure pressure,0.09488,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,55,background infrastructure pressure,0.09496,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,56,background infrastructure pressure,0.09396,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,57,background infrastructure pressure,0.09516,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,58,Maintenance backlog failure,0.7072,0.853,0.7904,0.0696,0.0,0.9674,0.06033,0.71952,1.0,0.89098
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,59,background infrastructure pressure,0.09696,0.8455,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90552
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,60,background infrastructure pressure,0.09727,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,61,background infrastructure pressure,0.09667,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,62,background infrastructure pressure,0.09747,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,63,background infrastructure pressure,0.09766,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,64,background infrastructure pressure,0.09708,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,65,background infrastructure pressure,0.09798,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,66,background infrastructure pressure,0.09842,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,67,background infrastructure pressure,0.09831,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,68,background infrastructure pressure,0.09958,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,69,background infrastructure pressure,0.09909,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,70,background infrastructure pressure,0.1001,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,71,background infrastructure pressure,0.09893,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,72,Communications and cloud outage,0.737,0.853,0.7904,0.1602,0.0,0.9198,0.10018,0.70557,1.0,0.88001
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,73,background infrastructure pressure,0.10043,0.83455,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90399
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,74,background infrastructure pressure,0.09989,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,75,background infrastructure pressure,0.10155,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,76,background infrastructure pressure,0.10238,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,77,background infrastructure pressure,0.10199,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,78,background infrastructure pressure,0.10237,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,79,background infrastructure pressure,0.10283,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,80,background infrastructure pressure,0.1023,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,81,background infrastructure pressure,0.10298,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,82,background infrastructure pressure,0.10374,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,83,background infrastructure pressure,0.10423,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,84,background infrastructure pressure,0.10398,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,85,background infrastructure pressure,0.10453,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,86,Compound infrastructure disruption,0.9028,0.853,0.7904,0.3464,0.01055,0.8982,0.156,0.67038,1.0,0.86711
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,87,background infrastructure pressure,0.10487,0.82959,0.7904,0.0,0.0,0.9844,0.03773,0.76896,1.0,0.89771
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,88,background infrastructure pressure,0.1057,0.84941,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90607
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,89,background infrastructure pressure,0.1063,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,90,background infrastructure pressure,0.10587,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,91,background infrastructure pressure,0.10699,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,92,background infrastructure pressure,0.10769,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,93,background infrastructure pressure,0.10734,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,94,background infrastructure pressure,0.10865,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS004,Climate-adapted distributed infrastructure system,strong climate adaptation redundancy and ecological buffers,95,background infrastructure pressure,0.10751,0.853,0.7904,0.0,0.0,1.0,0.0,0.7716,1.0,0.90657
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,0,background infrastructure pressure,0.07711,0.8446,0.848,0.0,0.24673,0.9366,0.23057,0.77766,1.0,0.85773
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,1,background infrastructure pressure,0.07725,0.86682,0.848,0.0,0.19352,1.0,0.11638,0.78565,1.0,0.88501
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,2,background infrastructure pressure,0.07728,0.8814,0.848,0.0,0.14036,1.0,0.0,0.7938,1.0,0.90382
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,3,background infrastructure pressure,0.07651,0.8814,0.848,0.0,0.08724,1.0,0.0,0.7938,1.0,0.90913
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,4,background infrastructure pressure,0.07707,0.8814,0.848,0.0,0.03419,1.0,0.0,0.7938,1.0,0.91443
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,5,background infrastructure pressure,0.07825,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,6,background infrastructure pressure,0.07878,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,7,background infrastructure pressure,0.07738,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,8,background infrastructure pressure,0.07805,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,9,background infrastructure pressure,0.07998,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,10,Extreme heat and demand surge,0.6538,0.8814,0.848,0.0,0.0,0.9992,0.03067,0.74545,1.0,0.90919
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,11,background infrastructure pressure,0.07894,0.88122,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91783
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,12,background infrastructure pressure,0.08046,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,13,background infrastructure pressure,0.08008,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,14,background infrastructure pressure,0.08111,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,15,background infrastructure pressure,0.08192,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,16,background infrastructure pressure,0.08164,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,17,background infrastructure pressure,0.08156,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,18,background infrastructure pressure,0.08174,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,19,background infrastructure pressure,0.08273,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,20,background infrastructure pressure,0.08308,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,21,background infrastructure pressure,0.08294,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,22,Cyber-physical intrusion attempt,0.7126,0.8814,0.848,0.083,0.0,0.9382,0.05908,0.74273,1.0,0.89899
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,23,background infrastructure pressure,0.08373,0.86719,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91586
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,24,background infrastructure pressure,0.08422,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,25,background infrastructure pressure,0.08394,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,26,background infrastructure pressure,0.08411,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,27,background infrastructure pressure,0.0853,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,28,background infrastructure pressure,0.0846,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,29,background infrastructure pressure,0.08603,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,30,background infrastructure pressure,0.08681,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,31,background infrastructure pressure,0.08721,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,32,background infrastructure pressure,0.08627,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,33,background infrastructure pressure,0.08697,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
