ecosystem_id,ecosystem_type,scenario_id,scenario_name,time_step,disturbance,ecological_resilience_margin,threshold_flag
E005,Coastal Wetland,D001,Moderate natural disturbance,41,0.3097,1.0354,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,42,0.313,1.0366,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,43,0.3165,1.0375,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,44,0.3201,1.0383,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,45,0.5636,1.025,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,46,0.3271,1.0253,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,47,0.3304,1.0255,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,48,0.3336,1.0254,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,49,0.3364,1.0252,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,50,0.5789,1.011,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,51,0.3411,1.0106,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,52,0.3428,1.01,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,53,0.344,1.0094,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,54,0.3448,1.0087,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,55,0.585,0.9942,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,56,0.3447,0.9935,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,57,0.344,0.9929,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,58,0.3427,0.9923,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,59,0.341,0.9918,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,60,0.5788,0.9777,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,61,0.3363,0.9775,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,62,0.3334,0.9774,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,63,0.3303,0.9776,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,64,0.327,0.978,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,65,0.5635,0.9646,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,66,0.3199,0.9654,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,67,0.3163,0.9664,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,68,0.3129,0.9675,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,69,0.3095,0.9689,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,70,0.5464,0.9566,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,71,0.3036,0.9583,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,72,0.301,0.9601,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,73,0.2989,0.9621,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,74,0.2972,0.9642,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,75,0.536,0.9525,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,76,0.2952,0.9546,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,77,0.295,0.9568,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,78,0.2953,0.959,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,79,0.296,0.9612,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,80,0.5373,0.9494,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,81,0.299,0.9513,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,82,0.3012,0.9532,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,83,0.3037,0.9549,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,84,0.3066,0.9564,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,85,0.5497,0.9439,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,86,0.3131,0.945,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,87,0.3166,0.946,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,88,0.3201,0.9467,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,89,0.3237,0.9473,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,90,0.5672,0.9337,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,91,0.3305,0.9339,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,92,0.3336,0.9339,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,93,0.3365,0.9337,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,94,0.339,0.9333,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,95,0.5811,0.919,viable margin
E005,Coastal Wetland,D001,Moderate natural disturbance,96,0.3428,0.9184,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,1,0.5636,1.1016,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,2,0.567,1.087,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,3,0.5704,1.0722,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,4,0.5735,1.0573,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,5,0.5764,1.0421,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,6,1.1589,0.9934,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,7,0.581,0.978,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,8,0.5827,0.9625,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,9,0.584,0.9469,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,10,0.5847,0.9313,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,11,0.585,0.9156,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,12,1.1647,0.8665,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,13,0.584,0.851,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,14,0.5827,0.8355,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,15,0.581,0.8201,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,16,0.5789,0.8048,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,17,0.5764,0.7897,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,18,1.1535,0.7412,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,19,0.5704,0.7264,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,20,0.567,0.7118,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,21,0.5635,0.6974,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,22,0.56,0.6832,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,23,0.5564,0.6693,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,24,1.1329,0.622,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,25,0.5496,0.6084,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,26,0.5465,0.595,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,27,0.5436,0.5818,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,28,0.5411,0.5687,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,29,0.5389,0.5557,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,30,1.1172,0.5093,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,31,0.536,0.4965,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,32,0.5352,0.4838,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,33,0.535,0.471,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,34,0.5353,0.4583,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,35,0.536,0.4455,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,36,1.1173,0.3991,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,37,0.539,0.3861,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,38,0.5411,0.373,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,39,0.5437,0.3598,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,40,0.5465,0.3464,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,41,0.5497,0.3328,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,42,1.133,0.2855,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,43,0.5565,0.2715,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,44,0.5601,0.2573,viable margin
E005,Coastal Wetland,D002,Repeated climate stress,45,0.5636,0.243,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,46,0.5671,0.2284,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,47,0.5704,0.2136,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,48,1.1536,0.1651,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,49,0.5764,0.15,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,50,0.5789,0.1347,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,51,0.5811,0.1193,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,52,0.5828,0.1038,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,53,0.584,0.0882,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,54,1.1648,0.0391,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,55,0.585,0.0235,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,56,0.5847,0.0079,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,57,0.584,-0.0077,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,58,0.5827,-0.0232,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,59,0.581,-0.0386,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,60,1.1588,-0.0874,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,61,0.5763,-0.1025,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,62,0.5734,-0.1175,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,63,0.5703,-0.1322,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,64,0.567,-0.1468,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,65,0.5635,-0.1612,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,66,1.1399,-0.2089,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,67,0.5563,-0.2229,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,68,0.5529,-0.2366,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,69,0.5495,-0.2502,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,70,0.5464,-0.2636,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,71,0.5436,-0.2769,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,72,1.121,-0.3234,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,73,0.5389,-0.3364,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,74,0.5372,-0.3493,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,75,0.536,-0.3621,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,76,0.5352,-0.3748,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,77,0.535,-0.3876,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,78,1.1153,-0.4338,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,79,0.536,-0.4466,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,80,0.5373,-0.4595,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,81,0.539,-0.4725,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,82,0.5412,-0.4856,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,83,0.5437,-0.4988,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,84,1.1266,-0.5457,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,85,0.5497,-0.5593,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,86,0.5531,-0.5731,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,87,0.5566,-0.5871,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,88,0.5601,-0.6013,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,89,0.5637,-0.6157,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,90,1.1472,-0.6638,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,91,0.5705,-0.6786,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,92,0.5736,-0.6936,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,93,0.5765,-0.7087,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,94,0.579,-0.724,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,95,0.5811,-0.7394,threshold risk
E005,Coastal Wetland,D002,Repeated climate stress,96,1.1628,-0.7884,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,1,0.7436,1.0907,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,2,0.747,1.0653,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,3,0.7504,1.0396,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,4,0.7535,1.0138,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,5,0.7564,0.9878,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,6,0.7589,0.9616,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,7,0.761,0.9353,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,8,1.5227,0.8651,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,9,0.764,0.8386,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,10,0.7647,0.8121,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,11,0.765,0.7856,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,12,0.7647,0.7591,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,13,0.764,0.7327,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,14,0.7627,0.7063,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,15,0.761,0.68,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,16,1.5189,0.61,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,17,0.7564,0.584,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,18,0.7535,0.5582,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,19,0.7504,0.5325,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,20,0.747,0.507,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,21,0.7435,0.4818,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,22,0.74,0.4567,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,23,0.7364,0.4318,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,24,1.4929,0.3633,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,25,0.7296,0.3388,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,26,0.7265,0.3146,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,27,0.7236,0.2905,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,28,0.7211,0.2665,viable margin
E005,Coastal Wetland,D003,Compound ecological pressure,29,0.7189,0.2426,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,30,0.7172,0.2189,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,31,0.716,0.1952,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,32,1.4752,0.1277,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,33,0.715,0.1041,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,34,0.7153,0.0804,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,35,0.716,0.0568,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,36,0.7173,0.033,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,37,0.719,0.0092,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,38,0.7211,-0.0148,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,39,0.7237,-0.0389,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,40,1.4865,-0.1071,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,41,0.7297,-0.1316,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,42,0.733,-0.1562,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,43,0.7365,-0.1811,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,44,0.7401,-0.2061,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,45,0.7436,-0.2314,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,46,0.7471,-0.2569,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,47,0.7504,-0.2825,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,48,1.5136,-0.3523,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,49,0.7564,-0.3783,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,50,0.7589,-0.4044,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,51,0.7611,-0.4307,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,52,0.7628,-0.4571,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,53,0.764,-0.4835,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,54,0.7648,-0.51,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,55,0.765,-0.5365,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,56,1.5247,-0.6069,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,57,0.764,-0.6334,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,58,0.7627,-0.6597,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,59,0.761,-0.686,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,60,0.7588,-0.7122,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,61,0.7563,-0.7382,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,62,0.7534,-0.764,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,63,0.7503,-0.7897,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,64,1.507,-0.859,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,65,0.7435,-0.8843,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,66,0.7399,-0.9093,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,67,0.7363,-0.9342,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,68,0.7329,-0.9588,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,69,0.7295,-0.9833,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,70,0.7264,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,71,0.7236,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,72,1.481,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,73,0.7189,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,74,0.7172,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,75,0.716,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,76,0.7152,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,77,0.715,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,78,0.7153,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,79,0.716,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,80,1.4773,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,81,0.719,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,82,0.7212,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,83,0.7237,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,84,0.7266,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,85,0.7297,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,86,0.7331,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,87,0.7366,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,88,1.5001,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,89,0.7437,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,90,0.7472,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,91,0.7505,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,92,0.7536,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,93,0.7565,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,94,0.759,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,95,0.7611,-1.0,threshold risk
E005,Coastal Wetland,D003,Compound ecological pressure,96,1.5228,-1.0,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,1,0.5036,1.1048,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,2,0.507,1.0935,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,3,0.5104,1.0819,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,4,0.5135,1.0702,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,5,0.5164,1.0583,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,6,0.5189,1.0462,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,7,0.521,1.034,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,8,0.5227,1.0218,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,9,0.524,1.0094,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,10,0.5247,0.997,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,11,0.525,0.9846,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,12,1.1447,0.9364,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,13,0.524,0.9241,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,14,0.5227,0.9118,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,15,0.521,0.8996,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,16,0.5189,0.8876,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,17,0.5164,0.8757,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,18,0.5135,0.8639,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,19,0.5104,0.8524,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,20,0.507,0.841,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,21,0.5035,0.8298,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,22,0.5,0.8189,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,23,0.4964,0.8081,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,24,1.1129,0.7618,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,25,0.4896,0.7514,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,26,0.4865,0.7412,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,27,0.4836,0.7312,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,28,0.4811,0.7213,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,29,0.4789,0.7116,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,30,0.4772,0.702,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,31,0.476,0.6924,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,32,0.4752,0.6828,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,33,0.475,0.6733,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,34,0.4753,0.6638,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,35,0.476,0.6542,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,36,1.0973,0.6088,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,37,0.479,0.599,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,38,0.4811,0.5891,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,39,0.4837,0.5791,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,40,0.4865,0.5689,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,41,0.4897,0.5586,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,42,0.493,0.548,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,43,0.4965,0.5373,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,44,0.5001,0.5263,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,45,0.5036,0.5151,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,46,0.5071,0.5038,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,47,0.5104,0.4922,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,48,1.1336,0.4446,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,49,0.5164,0.4327,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,50,0.5189,0.4207,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,51,0.5211,0.4085,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,52,0.5228,0.3962,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,53,0.524,0.3839,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,54,0.5248,0.3715,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,55,0.525,0.3591,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,56,0.5247,0.3467,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,57,0.524,0.3343,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,58,0.5227,0.3221,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,59,0.521,0.3099,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,60,1.1388,0.262,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,61,0.5163,0.2501,viable margin
E005,Coastal Wetland,D004,Slow threshold erosion,62,0.5134,0.2384,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,63,0.5103,0.2269,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,64,0.507,0.2155,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,65,0.5035,0.2043,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,66,0.4999,0.1934,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,67,0.4963,0.1826,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,68,0.4929,0.1721,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,69,0.4895,0.1617,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,70,0.4864,0.1515,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,71,0.4836,0.1415,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,72,1.101,0.0959,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,73,0.4789,0.0861,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,74,0.4772,0.0765,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,75,0.476,0.0669,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,76,0.4752,0.0574,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,77,0.475,0.0479,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,78,0.4753,0.0383,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,79,0.476,0.0287,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,80,0.4773,0.0191,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,81,0.479,0.0093,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,82,0.4812,-0.0005,threshold risk
