system_id,system_type,scenario_id,scenario_name,time_step,resilience_margin,threshold_flag
S004,Centralized Supply Chain,D001,Short operational outage,2,0.5814,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,3,0.5721,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,4,0.5629,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,5,0.5536,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,6,0.5443,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,7,0.535,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,8,0.5257,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,9,0.5164,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,10,0.5072,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,11,0.4979,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,12,0.4766,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,13,0.4673,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,14,0.458,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,15,0.4487,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,16,0.4394,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,17,0.4301,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,18,0.4208,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,19,0.4116,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,20,0.4023,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,21,0.393,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,22,0.3837,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,23,0.3744,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,24,0.3531,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,25,0.3438,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,26,0.3345,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,27,0.3252,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,28,0.316,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,29,0.3067,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,30,0.2974,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,31,0.2881,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,32,0.2788,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,33,0.2695,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,34,0.2603,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,35,0.251,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,36,0.2297,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,37,0.2204,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,38,0.2111,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,39,0.2018,viable margin
S004,Centralized Supply Chain,D001,Short operational outage,40,0.1925,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,41,0.1832,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,42,0.1739,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,43,0.1647,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,44,0.1554,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,45,0.1461,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,46,0.1368,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,47,0.1275,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,48,0.1062,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,49,0.0969,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,50,0.0876,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,51,0.0783,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,52,0.0691,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,53,0.0598,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,54,0.0505,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,55,0.0412,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,56,0.0319,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,57,0.0226,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,58,0.0134,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,59,0.0041,threshold risk
S004,Centralized Supply Chain,D001,Short operational outage,60,-0.0052,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,1,0.5636,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,2,0.5273,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,3,0.4909,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,4,0.4545,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,5,0.4182,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,6,0.3818,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,7,0.3454,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,8,0.309,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,9,0.2727,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,10,0.2363,viable margin
S004,Centralized Supply Chain,D002,Repeated climate stress,11,0.1999,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,12,0.1387,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,13,0.1023,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,14,0.066,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,15,0.0296,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,16,-0.0068,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,17,-0.0431,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,18,-0.0795,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,19,-0.1159,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,20,-0.1522,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,21,-0.1886,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,22,-0.225,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,23,-0.2614,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,24,-0.3226,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,25,-0.359,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,26,-0.3953,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,27,-0.4317,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,28,-0.4681,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,29,-0.5044,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,30,-0.5408,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,31,-0.5772,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,32,-0.6135,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,33,-0.6499,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,34,-0.6863,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,35,-0.7227,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,36,-0.7839,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,37,-0.8203,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,38,-0.8566,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,39,-0.893,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,40,-0.9294,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,41,-0.9657,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,42,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,43,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,44,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,45,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,46,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,47,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,48,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,49,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,50,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,51,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,52,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,53,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,54,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,55,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,56,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,57,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,58,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,59,-1.0,threshold risk
S004,Centralized Supply Chain,D002,Repeated climate stress,60,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,1,0.5537,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,2,0.5074,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,3,0.4611,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,4,0.4148,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,5,0.3685,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,6,0.3222,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,7,0.2759,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,8,0.2296,viable margin
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,9,0.1833,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,10,0.137,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,11,0.0906,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,12,0.0147,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,13,-0.0316,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,14,-0.0779,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,15,-0.1243,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,16,-0.1706,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,17,-0.2169,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,18,-0.2632,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,19,-0.3095,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,20,-0.3558,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,21,-0.4021,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,22,-0.4484,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,23,-0.4947,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,24,-0.5707,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,25,-0.617,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,26,-0.6633,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,27,-0.7096,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,28,-0.7559,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,29,-0.8022,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,30,-0.8485,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,31,-0.8948,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,32,-0.9411,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,33,-0.9874,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,34,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,35,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,36,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,37,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,38,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,39,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,40,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,41,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,42,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,43,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,44,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,45,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,46,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,47,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,48,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,49,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,50,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,51,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,52,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,53,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,54,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,55,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,56,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,57,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,58,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,59,-1.0,threshold risk
S004,Centralized Supply Chain,D003,Compound infrastructure-ecosystem shock,60,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,1,0.5696,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,2,0.5391,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,3,0.5087,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,4,0.4782,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,5,0.4478,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,6,0.4174,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,7,0.3869,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,8,0.3565,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,9,0.326,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,10,0.2956,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,11,0.2651,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,12,0.2171,viable margin
S004,Centralized Supply Chain,D004,Slow threshold erosion,13,0.1866,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,14,0.1562,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,15,0.1257,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,16,0.0953,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,17,0.0649,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,18,0.0344,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,19,0.004,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,20,-0.0265,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,21,-0.0569,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,22,-0.0873,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,23,-0.1178,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,24,-0.1659,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,25,-0.1963,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,26,-0.2268,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,27,-0.2572,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,28,-0.2876,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,29,-0.3181,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,30,-0.3485,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,31,-0.379,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,32,-0.4094,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,33,-0.4398,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,34,-0.4703,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,35,-0.5007,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,36,-0.5488,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,37,-0.5793,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,38,-0.6097,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,39,-0.6401,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,40,-0.6706,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,41,-0.701,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,42,-0.7315,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,43,-0.7619,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,44,-0.7923,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,45,-0.8228,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,46,-0.8532,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,47,-0.8837,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,48,-0.9318,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,49,-0.9622,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,50,-0.9926,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,51,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,52,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,53,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,54,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,55,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,56,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,57,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,58,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,59,-1.0,threshold risk
S004,Centralized Supply Chain,D004,Slow threshold erosion,60,-1.0,threshold risk
S005,Distributed Energy Network,D001,Short operational outage,1,1.082,viable margin
S005,Distributed Energy Network,D001,Short operational outage,2,1.0841,viable margin
S005,Distributed Energy Network,D001,Short operational outage,3,1.0861,viable margin
S005,Distributed Energy Network,D001,Short operational outage,4,1.0881,viable margin
S005,Distributed Energy Network,D001,Short operational outage,5,1.0901,viable margin
S005,Distributed Energy Network,D001,Short operational outage,6,1.0922,viable margin
S005,Distributed Energy Network,D001,Short operational outage,7,1.0942,viable margin
S005,Distributed Energy Network,D001,Short operational outage,8,1.0962,viable margin
S005,Distributed Energy Network,D001,Short operational outage,9,1.0982,viable margin
S005,Distributed Energy Network,D001,Short operational outage,10,1.1003,viable margin
S005,Distributed Energy Network,D001,Short operational outage,11,1.1023,viable margin
S005,Distributed Energy Network,D001,Short operational outage,12,1.0938,viable margin
S005,Distributed Energy Network,D001,Short operational outage,13,1.0958,viable margin
S005,Distributed Energy Network,D001,Short operational outage,14,1.0978,viable margin
S005,Distributed Energy Network,D001,Short operational outage,15,1.0999,viable margin
S005,Distributed Energy Network,D001,Short operational outage,16,1.1019,viable margin
S005,Distributed Energy Network,D001,Short operational outage,17,1.1039,viable margin
S005,Distributed Energy Network,D001,Short operational outage,18,1.1059,viable margin
S005,Distributed Energy Network,D001,Short operational outage,19,1.108,viable margin
S005,Distributed Energy Network,D001,Short operational outage,20,1.11,viable margin
S005,Distributed Energy Network,D001,Short operational outage,21,1.112,viable margin
S005,Distributed Energy Network,D001,Short operational outage,22,1.114,viable margin
S005,Distributed Energy Network,D001,Short operational outage,23,1.1161,viable margin
S005,Distributed Energy Network,D001,Short operational outage,24,1.1076,viable margin
S005,Distributed Energy Network,D001,Short operational outage,25,1.1096,viable margin
S005,Distributed Energy Network,D001,Short operational outage,26,1.1116,viable margin
S005,Distributed Energy Network,D001,Short operational outage,27,1.1136,viable margin
S005,Distributed Energy Network,D001,Short operational outage,28,1.1157,viable margin
S005,Distributed Energy Network,D001,Short operational outage,29,1.1177,viable margin
S005,Distributed Energy Network,D001,Short operational outage,30,1.1197,viable margin
S005,Distributed Energy Network,D001,Short operational outage,31,1.1217,viable margin
S005,Distributed Energy Network,D001,Short operational outage,32,1.1238,viable margin
S005,Distributed Energy Network,D001,Short operational outage,33,1.1258,viable margin
S005,Distributed Energy Network,D001,Short operational outage,34,1.1278,viable margin
S005,Distributed Energy Network,D001,Short operational outage,35,1.1298,viable margin
S005,Distributed Energy Network,D001,Short operational outage,36,1.1213,viable margin
S005,Distributed Energy Network,D001,Short operational outage,37,1.1234,viable margin
S005,Distributed Energy Network,D001,Short operational outage,38,1.1254,viable margin
S005,Distributed Energy Network,D001,Short operational outage,39,1.1274,viable margin
S005,Distributed Energy Network,D001,Short operational outage,40,1.1294,viable margin
S005,Distributed Energy Network,D001,Short operational outage,41,1.1315,viable margin
S005,Distributed Energy Network,D001,Short operational outage,42,1.1335,viable margin
S005,Distributed Energy Network,D001,Short operational outage,43,1.1355,viable margin
S005,Distributed Energy Network,D001,Short operational outage,44,1.1375,viable margin
S005,Distributed Energy Network,D001,Short operational outage,45,1.1396,viable margin
S005,Distributed Energy Network,D001,Short operational outage,46,1.1416,viable margin
S005,Distributed Energy Network,D001,Short operational outage,47,1.1436,viable margin
S005,Distributed Energy Network,D001,Short operational outage,48,1.1351,viable margin
S005,Distributed Energy Network,D001,Short operational outage,49,1.1371,viable margin
S005,Distributed Energy Network,D001,Short operational outage,50,1.1392,viable margin
S005,Distributed Energy Network,D001,Short operational outage,51,1.1412,viable margin
S005,Distributed Energy Network,D001,Short operational outage,52,1.1432,viable margin
S005,Distributed Energy Network,D001,Short operational outage,53,1.1452,viable margin
S005,Distributed Energy Network,D001,Short operational outage,54,1.1473,viable margin
S005,Distributed Energy Network,D001,Short operational outage,55,1.1493,viable margin
S005,Distributed Energy Network,D001,Short operational outage,56,1.1513,viable margin
S005,Distributed Energy Network,D001,Short operational outage,57,1.1533,viable margin
S005,Distributed Energy Network,D001,Short operational outage,58,1.1554,viable margin
S005,Distributed Energy Network,D001,Short operational outage,59,1.1574,viable margin
S005,Distributed Energy Network,D001,Short operational outage,60,1.1594,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,1,1.0629,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,2,1.0458,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,3,1.0288,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,4,1.0117,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,5,0.9946,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,6,0.9775,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,7,0.9604,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,8,0.9434,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,9,0.9263,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,10,0.9092,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,11,0.8921,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,12,0.8533,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,13,0.8362,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,14,0.8191,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,15,0.802,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,16,0.785,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,17,0.7679,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,18,0.7508,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,19,0.7337,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,20,0.7166,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,21,0.6996,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,22,0.6825,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,23,0.6654,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,24,0.6266,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,25,0.6095,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,26,0.5924,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,27,0.5753,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,28,0.5582,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,29,0.5412,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,30,0.5241,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,31,0.507,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,32,0.4899,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,33,0.4728,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,34,0.4558,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,35,0.4387,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,36,0.3998,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,37,0.3828,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,38,0.3657,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,39,0.3486,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,40,0.3315,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,41,0.3144,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,42,0.2974,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,43,0.2803,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,44,0.2632,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,45,0.2461,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,46,0.229,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,47,0.212,viable margin
S005,Distributed Energy Network,D002,Repeated climate stress,48,0.1731,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,49,0.156,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,50,0.139,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,51,0.1219,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,52,0.1048,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,53,0.0877,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,54,0.0706,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,55,0.0536,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,56,0.0365,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,57,0.0194,threshold risk
