system_id,system,system_context,time,event,disruption_load,fallback_capacity,recovery_capacity,fragility_gap,function,data_trust,security_posture,technical_debt,human_strain,ethical_adjusted_function,resilience_score
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,84,background technology pressure,0.12785,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,85,background technology pressure,0.12771,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,86,background technology pressure,0.12879,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,87,background technology pressure,0.12869,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,88,background technology pressure,0.1288,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,89,background technology pressure,0.12982,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,90,Compound technology disruption,0.9934,0.6732,0.7238,0.3202,1.0,0.923,0.9366,0.01078,0.16385,0.84389,0.81614
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,91,background technology pressure,0.13016,0.6718,0.70274,0.0,1.0,0.97482,1.0,0.0,0.08463,0.85023,0.82851
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,92,background technology pressure,0.1305,0.6732,0.72002,0.0,1.0,1.0,1.0,0.0,0.00472,0.85662,0.83458
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,93,background technology pressure,0.13097,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,94,background technology pressure,0.13191,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS003,Cyber-hardened but low-maintenance system,strong security tooling but weak maintainability and operational sustainability,95,background technology pressure,0.13211,0.6732,0.7238,0.0,1.0,1.0,1.0,0.0,0.0,0.857,0.83515
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,0,background technology pressure,0.09496,0.802,0.8322,0.0,1.0,0.9632,0.9356,0.27328,0.24189,0.91865,0.87924
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,1,background technology pressure,0.09432,0.80807,0.86202,0.0,1.0,1.0,1.0,0.22656,0.1404,0.92677,0.90105
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,2,background technology pressure,0.09525,0.81415,0.8772,0.0,1.0,1.0,1.0,0.17989,0.0358,0.93514,0.90751
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,3,background technology pressure,0.09568,0.82021,0.8772,0.0,1.0,1.0,1.0,0.13326,0.0,0.938,0.91168
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,4,background technology pressure,0.09505,0.82628,0.8772,0.0,1.0,1.0,1.0,0.08663,0.0,0.938,0.91586
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,5,background technology pressure,0.09518,0.83234,0.8772,0.0,1.0,1.0,1.0,0.04003,0.0,0.938,0.92003
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,6,background technology pressure,0.09664,0.8384,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92374
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,7,background technology pressure,0.09608,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,8,background technology pressure,0.097,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,9,background technology pressure,0.09842,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,10,Cloud dependency outage,0.6638,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.00148,0.93788,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,11,background technology pressure,0.0992,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,12,background technology pressure,0.0981,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,13,background technology pressure,0.09843,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,14,background technology pressure,0.09911,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,15,background technology pressure,0.10073,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,16,background technology pressure,0.09953,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,17,background technology pressure,0.10034,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,18,background technology pressure,0.1005,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,19,background technology pressure,0.10095,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,20,background technology pressure,0.10215,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,21,background technology pressure,0.10187,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,22,Credential compromise and cyber incident,0.7886,0.8436,0.8772,0.0,1.0,1.0,0.963,0.0,0.03115,0.93551,0.91971
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,23,background technology pressure,0.10313,0.8436,0.87165,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92369
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,24,background technology pressure,0.10419,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,25,background technology pressure,0.10457,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,26,background technology pressure,0.10436,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,27,background technology pressure,0.10551,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,28,background technology pressure,0.10549,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,29,background technology pressure,0.1064,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,30,background technology pressure,0.10565,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,31,background technology pressure,0.10629,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,32,background technology pressure,0.10712,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,33,background technology pressure,0.10826,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,34,Data corruption and pipeline failure,0.7582,0.8436,0.8772,0.0,1.0,0.9652,1.0,0.0,0.02168,0.93627,0.92
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,35,background technology pressure,0.10841,0.8436,0.87198,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92374
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,36,background technology pressure,0.10853,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,37,background technology pressure,0.10849,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,38,background technology pressure,0.10895,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,39,background technology pressure,0.10923,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,40,background technology pressure,0.11117,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,41,background technology pressure,0.11138,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,42,background technology pressure,0.1118,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,43,background technology pressure,0.11147,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,44,background technology pressure,0.11224,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,45,background technology pressure,0.11182,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,46,Vendor API and platform disruption,0.705,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0089,0.93729,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,47,background technology pressure,0.113,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,48,background technology pressure,0.11273,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,49,background technology pressure,0.11369,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,50,background technology pressure,0.11376,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,51,background technology pressure,0.11385,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,52,background technology pressure,0.1159,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,53,background technology pressure,0.11466,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,54,background technology pressure,0.1165,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,55,background technology pressure,0.11667,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,56,background technology pressure,0.11586,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,57,background technology pressure,0.11706,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,58,Technical-debt maintenance failure,0.7826,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.03087,0.93553,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,59,background technology pressure,0.11889,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,60,background technology pressure,0.11927,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,61,background technology pressure,0.11883,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,62,background technology pressure,0.11965,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,63,background technology pressure,0.11993,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,64,background technology pressure,0.1195,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,65,background technology pressure,0.12042,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,66,background technology pressure,0.12092,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,67,background technology pressure,0.12092,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,68,background technology pressure,0.12218,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,69,background technology pressure,0.12183,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,70,AI model drift and automation surprise,0.7654,0.8436,0.8772,0.0,1.0,0.9568,1.0,0.0,0.02297,0.93616,0.9189
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,71,background technology pressure,0.12325,0.8436,0.87072,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92355
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,72,background technology pressure,0.12229,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,73,background technology pressure,0.12345,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,74,background technology pressure,0.12306,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,75,background technology pressure,0.12467,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,76,background technology pressure,0.12553,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,77,background technology pressure,0.12527,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,78,background technology pressure,0.12572,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,79,background technology pressure,0.12624,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,80,background technology pressure,0.12586,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,81,background technology pressure,0.12658,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,82,Cyber-physical interruption,0.821,0.8436,0.8772,0.0,1.0,0.9988,0.9898,0.0,0.04018,0.93479,0.92304
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,83,background technology pressure,0.12777,0.8436,0.87549,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92426
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,84,background technology pressure,0.12831,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,85,background technology pressure,0.12819,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,86,background technology pressure,0.12878,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,87,background technology pressure,0.1289,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,88,background technology pressure,0.12975,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,89,background technology pressure,0.1304,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,90,Compound technology disruption,0.9934,0.8436,0.8772,0.1498,1.0,0.958,0.9572,0.0,0.10068,0.92995,0.9135
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,91,background technology pressure,0.13051,0.8436,0.86448,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92261
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,92,background technology pressure,0.13163,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,93,background technology pressure,0.13236,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,94,background technology pressure,0.13214,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS004,Balanced resilient technology system,strong architecture redundancy observability data governance maintainability governance and human safeguards,95,background technology pressure,0.13344,0.8436,0.8772,0.0,1.0,1.0,1.0,0.0,0.0,0.938,0.92452
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,0,background technology pressure,0.09492,0.568,0.5742,0.0,1.0,0.6798,0.7386,0.61552,0.60129,0.7639,0.64704
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,1,background technology pressure,0.09515,0.57118,0.59196,0.0,1.0,0.73942,0.7972,0.59106,0.5809,0.76553,0.66726
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,2,background technology pressure,0.09527,0.57436,0.60969,0.0,1.0,0.79886,0.8558,0.56664,0.55882,0.76729,0.68745
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,3,background technology pressure,0.09467,0.57754,0.6274,0.0,1.0,0.85812,0.9144,0.54222,0.53493,0.76921,0.70761
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,4,background technology pressure,0.09528,0.58071,0.64508,0.0,1.0,0.9172,0.973,0.51783,0.50943,0.77125,0.72775
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,5,background technology pressure,0.09645,0.58388,0.66273,0.0,1.0,0.9761,1.0,0.49351,0.48244,0.7734,0.74374
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,6,background technology pressure,0.09704,0.58704,0.67561,0.0,1.0,1.0,1.0,0.46922,0.45386,0.77569,0.75095
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,7,background technology pressure,0.09587,0.5902,0.6792,0.0,1.0,1.0,1.0,0.44492,0.42336,0.77813,0.75367
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,8,background technology pressure,0.09657,0.59336,0.6792,0.0,1.0,1.0,1.0,0.42066,0.39129,0.7807,0.75584
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,9,background technology pressure,0.09844,0.59651,0.6792,0.0,1.0,1.0,1.0,0.39648,0.35785,0.78337,0.758
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,10,Cloud dependency outage,0.6638,0.59966,0.6792,0.17516,1.0,0.989,0.9676,0.39423,0.47387,0.77409,0.75299
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,11,background technology pressure,0.09769,0.59995,0.67269,0.0,1.0,1.0,1.0,0.37007,0.43845,0.77692,0.75939
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,12,background technology pressure,0.09917,0.60309,0.6792,0.0,1.0,1.0,1.0,0.34598,0.4016,0.77987,0.76253
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,13,background technology pressure,0.09892,0.60622,0.6792,0.0,1.0,1.0,1.0,0.3219,0.36303,0.78296,0.76468
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,14,background technology pressure,0.09996,0.60935,0.6792,0.0,1.0,1.0,1.0,0.29788,0.32295,0.78616,0.76683
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,15,background technology pressure,0.1008,0.61248,0.6792,0.0,1.0,1.0,1.0,0.2739,0.28135,0.78949,0.76898
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,16,background technology pressure,0.10064,0.61559,0.6792,0.0,1.0,1.0,1.0,0.24993,0.23804,0.79296,0.77112
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,17,background technology pressure,0.10067,0.61871,0.6792,0.0,1.0,1.0,1.0,0.22599,0.19305,0.79656,0.77327
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,18,background technology pressure,0.10093,0.62182,0.6792,0.0,1.0,1.0,1.0,0.20209,0.14644,0.80028,0.77541
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,19,background technology pressure,0.10194,0.62493,0.6792,0.0,1.0,1.0,1.0,0.17823,0.09833,0.80413,0.77754
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,20,background technology pressure,0.10236,0.62803,0.6792,0.0,1.0,1.0,1.0,0.1544,0.04863,0.80811,0.77968
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,21,background technology pressure,0.10232,0.63113,0.6792,0.0,1.0,1.0,1.0,0.1306,0.0,0.812,0.78181
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,22,Credential compromise and cyber incident,0.7886,0.63422,0.6792,0.19095,1.0,0.9674,0.926,0.13334,0.12975,0.80162,0.76822
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,23,background technology pressure,0.10325,0.63387,0.66321,0.0,1.0,1.0,0.9846,0.10961,0.07707,0.80583,0.77929
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,24,background technology pressure,0.10379,0.63695,0.67689,0.0,1.0,1.0,1.0,0.08592,0.02282,0.81017,0.78546
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,25,background technology pressure,0.10364,0.64003,0.6792,0.0,1.0,1.0,1.0,0.06224,0.0,0.812,0.78793
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,26,background technology pressure,0.10389,0.64311,0.6792,0.0,1.0,1.0,1.0,0.03859,0.0,0.812,0.79004
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,27,background technology pressure,0.10507,0.64618,0.6792,0.0,1.0,1.0,1.0,0.015,0.0,0.812,0.79216
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,28,background technology pressure,0.10454,0.64925,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79367
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,29,background technology pressure,0.10594,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,30,background technology pressure,0.10675,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,31,background technology pressure,0.10721,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
