scenario_id,scenario_name,step,pressure,state,direction,regime
TH003,Weak adaptive capacity,9,-0.622013,-1.230682,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,10,-0.612264,-1.239852,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,11,-0.602516,-1.24489,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,12,-0.592767,-1.231815,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,13,-0.583019,-1.229599,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,14,-0.57327,-1.237097,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,15,-0.563522,-1.258126,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,16,-0.553774,-1.279993,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,17,-0.544025,-1.274703,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,18,-0.534277,-1.250739,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,19,-0.524528,-1.25343,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,20,-0.51478,-1.257826,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,21,-0.505031,-1.249474,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,22,-0.495283,-1.277837,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,23,-0.485535,-1.280078,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,24,-0.475786,-1.266969,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,25,-0.466038,-1.24888,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,26,-0.456289,-1.253565,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,27,-0.446541,-1.245833,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,28,-0.436792,-1.241272,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,29,-0.427044,-1.227393,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,30,-0.417296,-1.249487,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,31,-0.407547,-1.237069,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,32,-0.397799,-1.263787,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,33,-0.38805,-1.305253,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,34,-0.378302,-1.30222,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,35,-0.368553,-1.304852,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,36,-0.358805,-1.27423,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,37,-0.349057,-1.252734,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,38,-0.339308,-1.268509,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,39,-0.32956,-1.243786,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,40,-0.319811,-1.256236,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,41,-0.310063,-1.249541,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,42,-0.300314,-1.24727,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,43,-0.290566,-1.237557,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,44,-0.280818,-1.216347,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,45,-0.271069,-1.201411,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,46,-0.261321,-1.193559,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,47,-0.251572,-1.181036,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,48,-0.241824,-1.173008,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,49,-0.232075,-1.185578,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,50,-0.222327,-1.19742,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,51,-0.212579,-1.202509,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,52,-0.20283,-1.18887,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,53,-0.193082,-1.190341,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,54,-0.183333,-1.144554,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,55,-0.173585,-1.161685,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,56,-0.163836,-1.180972,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,57,-0.154088,-1.163348,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,58,-0.14434,-1.13605,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,59,-0.134591,-1.12853,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,60,-0.124843,-1.115576,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,61,-0.115094,-1.093173,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,62,-0.105346,-1.100405,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,63,-0.095597,-1.130199,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,64,-0.085849,-1.139698,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,65,-0.076101,-1.120714,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,66,-0.066352,-1.14688,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,67,-0.056604,-1.142493,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,68,-0.046855,-1.134263,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,69,-0.037107,-1.13689,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,70,-0.027358,-1.119973,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,71,-0.01761,-1.107357,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,72,-0.007862,-1.064512,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,73,0.001887,-1.056814,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,74,0.011635,-1.071595,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,75,0.021384,-1.083408,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,76,0.031132,-1.09824,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,77,0.040881,-1.078719,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,78,0.050629,-1.088352,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,79,0.060377,-1.08744,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,80,0.070126,-1.071397,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,81,0.079874,-1.083217,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,82,0.089623,-1.085464,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,83,0.099371,-1.11482,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,84,0.109119,-1.126462,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,85,0.118868,-1.126856,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,86,0.128616,-1.109009,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,87,0.138365,-1.07895,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,88,0.148113,-1.073811,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,89,0.157862,-1.063733,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,90,0.16761,-1.055971,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,91,0.177358,-1.032062,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,92,0.187107,-1.013585,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,93,0.196855,-1.007565,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,94,0.206604,-1.024742,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,95,0.216352,-1.005344,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,96,0.226101,-0.996695,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,97,0.235849,-0.973114,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,98,0.245597,-0.973684,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,99,0.255346,-0.938027,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,100,0.265094,-0.946245,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,101,0.274843,-0.91824,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,102,0.284591,-0.918322,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,103,0.29434,-0.929275,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,104,0.304088,-0.950015,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,105,0.313836,-0.951172,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,106,0.323585,-0.923416,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,107,0.333333,-0.90809,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,108,0.343082,-0.895579,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,109,0.35283,-0.938523,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,110,0.362579,-0.922574,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,111,0.372327,-0.910045,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,112,0.382075,-0.917758,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,113,0.391824,-0.925875,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,114,0.401572,-0.921705,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,115,0.411321,-0.886243,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,116,0.421069,-0.902552,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,117,0.430818,-0.906103,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,118,0.440566,-0.876733,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,119,0.450314,-0.881156,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,120,0.460063,-0.883371,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,121,0.469811,-0.876656,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,122,0.47956,-0.893934,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,123,0.489308,-0.883427,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,124,0.499057,-0.89878,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,125,0.508805,-0.875031,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,126,0.518553,-0.868048,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,127,0.528302,-0.81991,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,128,0.53805,-0.809588,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,129,0.547799,-0.779659,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,130,0.557547,-0.798324,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,131,0.567296,-0.794618,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,132,0.577044,-0.782539,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,133,0.586792,-0.744769,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,134,0.596541,-0.769229,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,135,0.606289,-0.744479,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,136,0.616038,-0.72707,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,137,0.625786,-0.692583,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,138,0.635535,-0.672928,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,139,0.645283,-0.664866,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,140,0.655031,-0.666701,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,141,0.66478,-0.681114,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,142,0.674528,-0.668938,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,143,0.684277,-0.663344,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,144,0.694025,-0.617485,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,145,0.703774,-0.618571,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,146,0.713522,-0.602408,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,147,0.72327,-0.619701,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,148,0.733019,-0.615451,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,149,0.742767,-0.598883,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,150,0.752516,-0.571619,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,151,0.762264,-0.532399,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,152,0.772013,-0.518991,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,153,0.781761,-0.524163,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,154,0.791509,-0.500596,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,155,0.801258,-0.474991,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,156,0.811006,-0.448732,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,157,0.820755,-0.442705,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,158,0.830503,-0.403003,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,159,0.840252,-0.380316,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,160,0.85,-0.345288,Increasing Pressure,lower regime
TH003,Weak adaptive capacity,1,0.85,-0.298513,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,2,0.840252,-0.262114,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,3,0.830503,-0.230258,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,4,0.820755,-0.163675,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,5,0.811006,-0.12834,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,6,0.801258,-0.101199,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,7,0.791509,-0.065628,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,8,0.781761,-0.003774,Decreasing Pressure,lower regime
TH003,Weak adaptive capacity,9,0.772013,0.036737,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,10,0.762264,0.086401,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,11,0.752516,0.150702,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,12,0.742767,0.18748,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,13,0.733019,0.203972,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,14,0.72327,0.257339,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,15,0.713522,0.311738,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,16,0.703774,0.353172,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,17,0.694025,0.422541,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,18,0.684277,0.489271,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,19,0.674528,0.528588,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,20,0.66478,0.595486,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,21,0.655031,0.649878,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,22,0.645283,0.680717,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,23,0.635535,0.745719,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,24,0.625786,0.800203,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,25,0.616038,0.839982,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,26,0.606289,0.900475,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,27,0.596541,0.956609,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,28,0.586792,0.98918,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,29,0.577044,1.036194,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,30,0.567296,1.089374,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,31,0.557547,1.105146,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,32,0.547799,1.138212,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,33,0.53805,1.159728,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,34,0.528302,1.218525,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,35,0.518553,1.193579,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,36,0.508805,1.218129,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,37,0.499057,1.220282,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,38,0.489308,1.225305,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,39,0.47956,1.265048,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,40,0.469811,1.263061,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,41,0.460063,1.301436,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,42,0.450314,1.283864,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,43,0.440566,1.283424,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,44,0.430818,1.267433,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,45,0.421069,1.250301,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,46,0.411321,1.249283,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,47,0.401572,1.241744,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,48,0.391824,1.243751,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,49,0.382075,1.20339,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,50,0.372327,1.24312,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,51,0.362579,1.236778,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,52,0.35283,1.265408,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,53,0.343082,1.239046,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,54,0.333333,1.24021,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,55,0.323585,1.292391,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,56,0.313836,1.262039,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,57,0.304088,1.225545,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,58,0.29434,1.211922,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,59,0.284591,1.218371,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,60,0.274843,1.227266,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,61,0.265094,1.244959,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,62,0.255346,1.231318,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,63,0.245597,1.195294,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,64,0.235849,1.185586,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,65,0.226101,1.207026,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,66,0.216352,1.210721,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,67,0.206604,1.169733,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,68,0.196855,1.169103,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,69,0.187107,1.193875,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,70,0.177358,1.227569,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,71,0.16761,1.227222,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,72,0.157862,1.221901,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,73,0.148113,1.18908,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,74,0.138365,1.168102,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,75,0.128616,1.165772,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,76,0.118868,1.171503,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,77,0.109119,1.177303,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,78,0.099371,1.162712,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,79,0.089623,1.137628,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,80,0.079874,1.122263,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,81,0.070126,1.101607,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,82,0.060377,1.115461,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,83,0.050629,1.073904,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,84,0.040881,1.072458,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,85,0.031132,1.084785,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,86,0.021384,1.114511,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,87,0.011635,1.114028,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,88,0.001887,1.129858,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,89,-0.007862,1.117957,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,90,-0.01761,1.100892,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,91,-0.027358,1.086726,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,92,-0.037107,1.113397,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,93,-0.046855,1.126743,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,94,-0.056604,1.128767,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,95,-0.066352,1.181212,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,96,-0.076101,1.165292,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,97,-0.085849,1.162966,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,98,-0.095597,1.154856,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,99,-0.105346,1.137875,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,100,-0.115094,1.16842,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,101,-0.124843,1.179645,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,102,-0.134591,1.136426,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,103,-0.14434,1.116815,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,104,-0.154088,1.114181,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,105,-0.163836,1.11778,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,106,-0.173585,1.082066,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,107,-0.183333,1.033875,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,108,-0.193082,0.996684,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,109,-0.20283,0.995559,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,110,-0.212579,0.993469,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,111,-0.222327,0.999148,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,112,-0.232075,0.983767,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,113,-0.241824,0.961061,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,114,-0.251572,0.925348,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,115,-0.261321,0.93411,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,116,-0.271069,0.942511,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,117,-0.280818,0.961032,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,118,-0.290566,0.97402,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,119,-0.300314,0.967809,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,120,-0.310063,0.989336,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,121,-0.319811,0.981834,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,122,-0.32956,0.965047,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,123,-0.339308,0.951675,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,124,-0.349057,0.937701,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,125,-0.358805,0.895814,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,126,-0.368553,0.898005,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,127,-0.378302,0.90126,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,128,-0.38805,0.892809,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,129,-0.397799,0.878055,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,130,-0.407547,0.883206,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,131,-0.417296,0.91179,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,132,-0.427044,0.907932,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,133,-0.436792,0.894009,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,134,-0.446541,0.878949,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,135,-0.456289,0.873664,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,136,-0.466038,0.846674,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,137,-0.475786,0.841083,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,138,-0.485535,0.838622,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,139,-0.495283,0.86789,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,140,-0.505031,0.879008,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,141,-0.51478,0.890664,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,142,-0.524528,0.869717,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,143,-0.534277,0.874352,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,144,-0.544025,0.845681,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,145,-0.553774,0.844108,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,146,-0.563522,0.844043,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,147,-0.57327,0.822162,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,148,-0.583019,0.850542,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,149,-0.592767,0.851384,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,150,-0.602516,0.807236,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,151,-0.612264,0.808707,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,152,-0.622013,0.792351,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,153,-0.631761,0.783456,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,154,-0.641509,0.782727,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,155,-0.651258,0.78018,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,156,-0.661006,0.733492,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,157,-0.670755,0.703383,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,158,-0.680503,0.708068,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,159,-0.690252,0.721711,Decreasing Pressure,upper regime
TH003,Weak adaptive capacity,160,-0.7,0.745475,Decreasing Pressure,upper regime
TH004,Precautionary adaptive response,1,-0.8,-0.959279,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,2,-0.790566,-1.014302,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,3,-0.781132,-1.063376,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,4,-0.771698,-1.097218,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,5,-0.762264,-1.136649,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,6,-0.75283,-1.187032,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,7,-0.743396,-1.207807,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,8,-0.733962,-1.232084,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,9,-0.724528,-1.251322,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,10,-0.715094,-1.262799,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,11,-0.70566,-1.270376,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,12,-0.696226,-1.264937,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,13,-0.686792,-1.266094,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,14,-0.677358,-1.273124,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,15,-0.667925,-1.288591,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,16,-0.658491,-1.304024,Increasing Pressure,lower regime
