simulation_id,strategy_id,strategy,rank,resilience_value,winner
1554,CR003,Climate-Resilient Water and Food Security Plan,5,6.8457,Community-Led Floodplain Adaptation
1554,CR001,Heat-Resilient Urban Redesign,6,6.70731,Community-Led Floodplain Adaptation
1555,CR005,Community-Led Floodplain Adaptation,1,7.74984,Community-Led Floodplain Adaptation
1555,CR001,Heat-Resilient Urban Redesign,2,7.23979,Community-Led Floodplain Adaptation
1555,CR006,Distributed Energy and Critical Service Microgrids,3,7.1814,Community-Led Floodplain Adaptation
1555,CR004,Integrated Climate Risk Governance Framework,4,7.08203,Community-Led Floodplain Adaptation
1555,CR002,Coastal Ecosystem-Based Adaptation Program,5,7.04236,Community-Led Floodplain Adaptation
1555,CR003,Climate-Resilient Water and Food Security Plan,6,6.88951,Community-Led Floodplain Adaptation
1556,CR004,Integrated Climate Risk Governance Framework,1,7.60604,Integrated Climate Risk Governance Framework
1556,CR002,Coastal Ecosystem-Based Adaptation Program,2,7.56961,Integrated Climate Risk Governance Framework
1556,CR003,Climate-Resilient Water and Food Security Plan,3,7.31386,Integrated Climate Risk Governance Framework
1556,CR005,Community-Led Floodplain Adaptation,4,7.1283,Integrated Climate Risk Governance Framework
1556,CR006,Distributed Energy and Critical Service Microgrids,5,7.11571,Integrated Climate Risk Governance Framework
1556,CR001,Heat-Resilient Urban Redesign,6,7.0477,Integrated Climate Risk Governance Framework
1557,CR002,Coastal Ecosystem-Based Adaptation Program,1,7.36442,Coastal Ecosystem-Based Adaptation Program
1557,CR001,Heat-Resilient Urban Redesign,2,7.34087,Coastal Ecosystem-Based Adaptation Program
1557,CR004,Integrated Climate Risk Governance Framework,3,7.29546,Coastal Ecosystem-Based Adaptation Program
1557,CR003,Climate-Resilient Water and Food Security Plan,4,7.28959,Coastal Ecosystem-Based Adaptation Program
1557,CR006,Distributed Energy and Critical Service Microgrids,5,7.14579,Coastal Ecosystem-Based Adaptation Program
1557,CR005,Community-Led Floodplain Adaptation,6,6.77653,Coastal Ecosystem-Based Adaptation Program
1558,CR002,Coastal Ecosystem-Based Adaptation Program,1,7.39229,Coastal Ecosystem-Based Adaptation Program
1558,CR005,Community-Led Floodplain Adaptation,2,7.34935,Coastal Ecosystem-Based Adaptation Program
1558,CR003,Climate-Resilient Water and Food Security Plan,3,7.09578,Coastal Ecosystem-Based Adaptation Program
1558,CR001,Heat-Resilient Urban Redesign,4,7.06196,Coastal Ecosystem-Based Adaptation Program
1558,CR004,Integrated Climate Risk Governance Framework,5,7.04624,Coastal Ecosystem-Based Adaptation Program
1558,CR006,Distributed Energy and Critical Service Microgrids,6,6.92417,Coastal Ecosystem-Based Adaptation Program
1559,CR005,Community-Led Floodplain Adaptation,1,7.84799,Community-Led Floodplain Adaptation
1559,CR003,Climate-Resilient Water and Food Security Plan,2,7.52078,Community-Led Floodplain Adaptation
1559,CR004,Integrated Climate Risk Governance Framework,3,7.4879,Community-Led Floodplain Adaptation
1559,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.43589,Community-Led Floodplain Adaptation
1559,CR001,Heat-Resilient Urban Redesign,5,7.33427,Community-Led Floodplain Adaptation
1559,CR006,Distributed Energy and Critical Service Microgrids,6,6.62752,Community-Led Floodplain Adaptation
1560,CR002,Coastal Ecosystem-Based Adaptation Program,1,7.77905,Coastal Ecosystem-Based Adaptation Program
1560,CR005,Community-Led Floodplain Adaptation,2,7.65956,Coastal Ecosystem-Based Adaptation Program
1560,CR003,Climate-Resilient Water and Food Security Plan,3,7.30025,Coastal Ecosystem-Based Adaptation Program
1560,CR006,Distributed Energy and Critical Service Microgrids,4,7.22447,Coastal Ecosystem-Based Adaptation Program
1560,CR004,Integrated Climate Risk Governance Framework,5,7.15229,Coastal Ecosystem-Based Adaptation Program
1560,CR001,Heat-Resilient Urban Redesign,6,6.83375,Coastal Ecosystem-Based Adaptation Program
1561,CR004,Integrated Climate Risk Governance Framework,1,7.50067,Integrated Climate Risk Governance Framework
1561,CR005,Community-Led Floodplain Adaptation,2,7.44154,Integrated Climate Risk Governance Framework
1561,CR006,Distributed Energy and Critical Service Microgrids,3,7.31828,Integrated Climate Risk Governance Framework
1561,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.27695,Integrated Climate Risk Governance Framework
1561,CR003,Climate-Resilient Water and Food Security Plan,5,7.22582,Integrated Climate Risk Governance Framework
1561,CR001,Heat-Resilient Urban Redesign,6,6.90291,Integrated Climate Risk Governance Framework
1562,CR004,Integrated Climate Risk Governance Framework,1,7.67916,Integrated Climate Risk Governance Framework
1562,CR005,Community-Led Floodplain Adaptation,2,7.63009,Integrated Climate Risk Governance Framework
1562,CR003,Climate-Resilient Water and Food Security Plan,3,7.33304,Integrated Climate Risk Governance Framework
1562,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.16412,Integrated Climate Risk Governance Framework
1562,CR006,Distributed Energy and Critical Service Microgrids,5,7.1628,Integrated Climate Risk Governance Framework
1562,CR001,Heat-Resilient Urban Redesign,6,6.9713,Integrated Climate Risk Governance Framework
1563,CR004,Integrated Climate Risk Governance Framework,1,7.3821,Integrated Climate Risk Governance Framework
1563,CR006,Distributed Energy and Critical Service Microgrids,2,7.25049,Integrated Climate Risk Governance Framework
1563,CR005,Community-Led Floodplain Adaptation,3,7.21523,Integrated Climate Risk Governance Framework
1563,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.14449,Integrated Climate Risk Governance Framework
1563,CR003,Climate-Resilient Water and Food Security Plan,5,7.13792,Integrated Climate Risk Governance Framework
1563,CR001,Heat-Resilient Urban Redesign,6,7.06239,Integrated Climate Risk Governance Framework
1564,CR005,Community-Led Floodplain Adaptation,1,7.577,Community-Led Floodplain Adaptation
1564,CR006,Distributed Energy and Critical Service Microgrids,2,7.33736,Community-Led Floodplain Adaptation
1564,CR004,Integrated Climate Risk Governance Framework,3,7.27641,Community-Led Floodplain Adaptation
1564,CR003,Climate-Resilient Water and Food Security Plan,4,7.2224,Community-Led Floodplain Adaptation
1564,CR002,Coastal Ecosystem-Based Adaptation Program,5,7.09938,Community-Led Floodplain Adaptation
1564,CR001,Heat-Resilient Urban Redesign,6,7.02015,Community-Led Floodplain Adaptation
1565,CR005,Community-Led Floodplain Adaptation,1,7.72117,Community-Led Floodplain Adaptation
1565,CR002,Coastal Ecosystem-Based Adaptation Program,2,7.58337,Community-Led Floodplain Adaptation
1565,CR004,Integrated Climate Risk Governance Framework,3,7.5059,Community-Led Floodplain Adaptation
1565,CR003,Climate-Resilient Water and Food Security Plan,4,7.25346,Community-Led Floodplain Adaptation
1565,CR001,Heat-Resilient Urban Redesign,5,6.83351,Community-Led Floodplain Adaptation
1565,CR006,Distributed Energy and Critical Service Microgrids,6,6.58248,Community-Led Floodplain Adaptation
1566,CR003,Climate-Resilient Water and Food Security Plan,1,7.38219,Climate-Resilient Water and Food Security Plan
1566,CR005,Community-Led Floodplain Adaptation,2,7.27991,Climate-Resilient Water and Food Security Plan
1566,CR001,Heat-Resilient Urban Redesign,3,7.23477,Climate-Resilient Water and Food Security Plan
1566,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.19024,Climate-Resilient Water and Food Security Plan
1566,CR004,Integrated Climate Risk Governance Framework,5,7.12122,Climate-Resilient Water and Food Security Plan
1566,CR006,Distributed Energy and Critical Service Microgrids,6,6.55646,Climate-Resilient Water and Food Security Plan
1567,CR005,Community-Led Floodplain Adaptation,1,7.97021,Community-Led Floodplain Adaptation
1567,CR003,Climate-Resilient Water and Food Security Plan,2,7.57342,Community-Led Floodplain Adaptation
1567,CR004,Integrated Climate Risk Governance Framework,3,7.51309,Community-Led Floodplain Adaptation
1567,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.41658,Community-Led Floodplain Adaptation
1567,CR001,Heat-Resilient Urban Redesign,5,7.05214,Community-Led Floodplain Adaptation
1567,CR006,Distributed Energy and Critical Service Microgrids,6,6.97377,Community-Led Floodplain Adaptation
1568,CR004,Integrated Climate Risk Governance Framework,1,7.42298,Integrated Climate Risk Governance Framework
1568,CR005,Community-Led Floodplain Adaptation,2,7.3874,Integrated Climate Risk Governance Framework
1568,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.21851,Integrated Climate Risk Governance Framework
1568,CR003,Climate-Resilient Water and Food Security Plan,4,7.1815,Integrated Climate Risk Governance Framework
1568,CR001,Heat-Resilient Urban Redesign,5,7.09087,Integrated Climate Risk Governance Framework
1568,CR006,Distributed Energy and Critical Service Microgrids,6,6.91094,Integrated Climate Risk Governance Framework
1569,CR002,Coastal Ecosystem-Based Adaptation Program,1,7.51998,Coastal Ecosystem-Based Adaptation Program
1569,CR004,Integrated Climate Risk Governance Framework,2,7.44821,Coastal Ecosystem-Based Adaptation Program
1569,CR005,Community-Led Floodplain Adaptation,3,7.41278,Coastal Ecosystem-Based Adaptation Program
1569,CR003,Climate-Resilient Water and Food Security Plan,4,7.34833,Coastal Ecosystem-Based Adaptation Program
1569,CR001,Heat-Resilient Urban Redesign,5,7.12764,Coastal Ecosystem-Based Adaptation Program
1569,CR006,Distributed Energy and Critical Service Microgrids,6,6.83119,Coastal Ecosystem-Based Adaptation Program
1570,CR005,Community-Led Floodplain Adaptation,1,7.6552,Community-Led Floodplain Adaptation
1570,CR004,Integrated Climate Risk Governance Framework,2,7.42914,Community-Led Floodplain Adaptation
1570,CR001,Heat-Resilient Urban Redesign,3,7.31164,Community-Led Floodplain Adaptation
1570,CR003,Climate-Resilient Water and Food Security Plan,4,7.13842,Community-Led Floodplain Adaptation
1570,CR002,Coastal Ecosystem-Based Adaptation Program,5,7.1263,Community-Led Floodplain Adaptation
1570,CR006,Distributed Energy and Critical Service Microgrids,6,6.95902,Community-Led Floodplain Adaptation
1571,CR005,Community-Led Floodplain Adaptation,1,7.79707,Community-Led Floodplain Adaptation
1571,CR001,Heat-Resilient Urban Redesign,2,7.65407,Community-Led Floodplain Adaptation
1571,CR004,Integrated Climate Risk Governance Framework,3,7.57262,Community-Led Floodplain Adaptation
1571,CR003,Climate-Resilient Water and Food Security Plan,4,7.21109,Community-Led Floodplain Adaptation
1571,CR002,Coastal Ecosystem-Based Adaptation Program,5,7.18824,Community-Led Floodplain Adaptation
1571,CR006,Distributed Energy and Critical Service Microgrids,6,6.88777,Community-Led Floodplain Adaptation
1572,CR003,Climate-Resilient Water and Food Security Plan,1,7.54956,Climate-Resilient Water and Food Security Plan
1572,CR005,Community-Led Floodplain Adaptation,2,7.28289,Climate-Resilient Water and Food Security Plan
1572,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.12793,Climate-Resilient Water and Food Security Plan
1572,CR004,Integrated Climate Risk Governance Framework,4,7.05566,Climate-Resilient Water and Food Security Plan
1572,CR001,Heat-Resilient Urban Redesign,5,6.96086,Climate-Resilient Water and Food Security Plan
1572,CR006,Distributed Energy and Critical Service Microgrids,6,6.91533,Climate-Resilient Water and Food Security Plan
1573,CR004,Integrated Climate Risk Governance Framework,1,7.85782,Integrated Climate Risk Governance Framework
1573,CR003,Climate-Resilient Water and Food Security Plan,2,7.17577,Integrated Climate Risk Governance Framework
1573,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.14026,Integrated Climate Risk Governance Framework
1573,CR005,Community-Led Floodplain Adaptation,4,6.97766,Integrated Climate Risk Governance Framework
1573,CR006,Distributed Energy and Critical Service Microgrids,5,6.96598,Integrated Climate Risk Governance Framework
1573,CR001,Heat-Resilient Urban Redesign,6,6.83311,Integrated Climate Risk Governance Framework
1574,CR005,Community-Led Floodplain Adaptation,1,7.42181,Community-Led Floodplain Adaptation
1574,CR002,Coastal Ecosystem-Based Adaptation Program,2,7.25759,Community-Led Floodplain Adaptation
1574,CR004,Integrated Climate Risk Governance Framework,3,7.23606,Community-Led Floodplain Adaptation
1574,CR006,Distributed Energy and Critical Service Microgrids,4,7.06672,Community-Led Floodplain Adaptation
1574,CR003,Climate-Resilient Water and Food Security Plan,5,6.97161,Community-Led Floodplain Adaptation
1574,CR001,Heat-Resilient Urban Redesign,6,6.78847,Community-Led Floodplain Adaptation
1575,CR005,Community-Led Floodplain Adaptation,1,7.73915,Community-Led Floodplain Adaptation
1575,CR004,Integrated Climate Risk Governance Framework,2,7.42763,Community-Led Floodplain Adaptation
1575,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.21039,Community-Led Floodplain Adaptation
1575,CR003,Climate-Resilient Water and Food Security Plan,4,7.02721,Community-Led Floodplain Adaptation
1575,CR006,Distributed Energy and Critical Service Microgrids,5,6.91397,Community-Led Floodplain Adaptation
1575,CR001,Heat-Resilient Urban Redesign,6,6.69067,Community-Led Floodplain Adaptation
1576,CR003,Climate-Resilient Water and Food Security Plan,1,7.46028,Climate-Resilient Water and Food Security Plan
1576,CR005,Community-Led Floodplain Adaptation,2,7.35554,Climate-Resilient Water and Food Security Plan
1576,CR001,Heat-Resilient Urban Redesign,3,7.22767,Climate-Resilient Water and Food Security Plan
1576,CR006,Distributed Energy and Critical Service Microgrids,4,7.07046,Climate-Resilient Water and Food Security Plan
1576,CR002,Coastal Ecosystem-Based Adaptation Program,5,6.9571,Climate-Resilient Water and Food Security Plan
1576,CR004,Integrated Climate Risk Governance Framework,6,6.8639,Climate-Resilient Water and Food Security Plan
1577,CR005,Community-Led Floodplain Adaptation,1,7.37346,Community-Led Floodplain Adaptation
1577,CR002,Coastal Ecosystem-Based Adaptation Program,2,7.2248,Community-Led Floodplain Adaptation
1577,CR001,Heat-Resilient Urban Redesign,3,7.1203,Community-Led Floodplain Adaptation
1577,CR003,Climate-Resilient Water and Food Security Plan,4,7.11569,Community-Led Floodplain Adaptation
1577,CR004,Integrated Climate Risk Governance Framework,5,6.90686,Community-Led Floodplain Adaptation
1577,CR006,Distributed Energy and Critical Service Microgrids,6,6.772,Community-Led Floodplain Adaptation
1578,CR003,Climate-Resilient Water and Food Security Plan,1,7.39158,Climate-Resilient Water and Food Security Plan
1578,CR001,Heat-Resilient Urban Redesign,2,7.1554,Climate-Resilient Water and Food Security Plan
1578,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.0719,Climate-Resilient Water and Food Security Plan
1578,CR005,Community-Led Floodplain Adaptation,4,7.04679,Climate-Resilient Water and Food Security Plan
1578,CR004,Integrated Climate Risk Governance Framework,5,7.01605,Climate-Resilient Water and Food Security Plan
1578,CR006,Distributed Energy and Critical Service Microgrids,6,6.50911,Climate-Resilient Water and Food Security Plan
1579,CR002,Coastal Ecosystem-Based Adaptation Program,1,7.72251,Coastal Ecosystem-Based Adaptation Program
1579,CR004,Integrated Climate Risk Governance Framework,2,7.59347,Coastal Ecosystem-Based Adaptation Program
1579,CR003,Climate-Resilient Water and Food Security Plan,3,7.45925,Coastal Ecosystem-Based Adaptation Program
1579,CR005,Community-Led Floodplain Adaptation,4,7.35445,Coastal Ecosystem-Based Adaptation Program
1579,CR001,Heat-Resilient Urban Redesign,5,7.35018,Coastal Ecosystem-Based Adaptation Program
1579,CR006,Distributed Energy and Critical Service Microgrids,6,6.72442,Coastal Ecosystem-Based Adaptation Program
1580,CR005,Community-Led Floodplain Adaptation,1,7.42578,Community-Led Floodplain Adaptation
1580,CR004,Integrated Climate Risk Governance Framework,2,7.39386,Community-Led Floodplain Adaptation
1580,CR003,Climate-Resilient Water and Food Security Plan,3,7.32927,Community-Led Floodplain Adaptation
1580,CR006,Distributed Energy and Critical Service Microgrids,4,7.29825,Community-Led Floodplain Adaptation
1580,CR001,Heat-Resilient Urban Redesign,5,7.22499,Community-Led Floodplain Adaptation
1580,CR002,Coastal Ecosystem-Based Adaptation Program,6,7.07967,Community-Led Floodplain Adaptation
1581,CR003,Climate-Resilient Water and Food Security Plan,1,7.61669,Climate-Resilient Water and Food Security Plan
1581,CR004,Integrated Climate Risk Governance Framework,2,7.41618,Climate-Resilient Water and Food Security Plan
1581,CR006,Distributed Energy and Critical Service Microgrids,3,7.32808,Climate-Resilient Water and Food Security Plan
1581,CR001,Heat-Resilient Urban Redesign,4,7.2855,Climate-Resilient Water and Food Security Plan
1581,CR005,Community-Led Floodplain Adaptation,5,7.23029,Climate-Resilient Water and Food Security Plan
1581,CR002,Coastal Ecosystem-Based Adaptation Program,6,6.90025,Climate-Resilient Water and Food Security Plan
1582,CR005,Community-Led Floodplain Adaptation,1,7.72702,Community-Led Floodplain Adaptation
1582,CR004,Integrated Climate Risk Governance Framework,2,7.33153,Community-Led Floodplain Adaptation
1582,CR003,Climate-Resilient Water and Food Security Plan,3,7.22931,Community-Led Floodplain Adaptation
1582,CR001,Heat-Resilient Urban Redesign,4,7.03768,Community-Led Floodplain Adaptation
1582,CR002,Coastal Ecosystem-Based Adaptation Program,5,6.98451,Community-Led Floodplain Adaptation
1582,CR006,Distributed Energy and Critical Service Microgrids,6,6.90211,Community-Led Floodplain Adaptation
1583,CR003,Climate-Resilient Water and Food Security Plan,1,7.46483,Climate-Resilient Water and Food Security Plan
1583,CR005,Community-Led Floodplain Adaptation,2,7.40488,Climate-Resilient Water and Food Security Plan
1583,CR006,Distributed Energy and Critical Service Microgrids,3,7.15189,Climate-Resilient Water and Food Security Plan
1583,CR004,Integrated Climate Risk Governance Framework,4,7.11918,Climate-Resilient Water and Food Security Plan
1583,CR002,Coastal Ecosystem-Based Adaptation Program,5,7.07536,Climate-Resilient Water and Food Security Plan
1583,CR001,Heat-Resilient Urban Redesign,6,6.9752,Climate-Resilient Water and Food Security Plan
1584,CR005,Community-Led Floodplain Adaptation,1,7.57666,Community-Led Floodplain Adaptation
1584,CR003,Climate-Resilient Water and Food Security Plan,2,7.48953,Community-Led Floodplain Adaptation
1584,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.45585,Community-Led Floodplain Adaptation
1584,CR004,Integrated Climate Risk Governance Framework,4,7.37516,Community-Led Floodplain Adaptation
1584,CR001,Heat-Resilient Urban Redesign,5,7.12904,Community-Led Floodplain Adaptation
1584,CR006,Distributed Energy and Critical Service Microgrids,6,6.88582,Community-Led Floodplain Adaptation
1585,CR004,Integrated Climate Risk Governance Framework,1,7.42257,Integrated Climate Risk Governance Framework
1585,CR006,Distributed Energy and Critical Service Microgrids,2,7.36877,Integrated Climate Risk Governance Framework
1585,CR005,Community-Led Floodplain Adaptation,3,7.29373,Integrated Climate Risk Governance Framework
1585,CR003,Climate-Resilient Water and Food Security Plan,4,7.23117,Integrated Climate Risk Governance Framework
1585,CR002,Coastal Ecosystem-Based Adaptation Program,5,7.08695,Integrated Climate Risk Governance Framework
1585,CR001,Heat-Resilient Urban Redesign,6,6.86245,Integrated Climate Risk Governance Framework
1586,CR005,Community-Led Floodplain Adaptation,1,7.53081,Community-Led Floodplain Adaptation
1586,CR004,Integrated Climate Risk Governance Framework,2,7.24656,Community-Led Floodplain Adaptation
1586,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.20408,Community-Led Floodplain Adaptation
1586,CR001,Heat-Resilient Urban Redesign,4,7.04148,Community-Led Floodplain Adaptation
1586,CR003,Climate-Resilient Water and Food Security Plan,5,7.02329,Community-Led Floodplain Adaptation
1586,CR006,Distributed Energy and Critical Service Microgrids,6,6.9398,Community-Led Floodplain Adaptation
1587,CR003,Climate-Resilient Water and Food Security Plan,1,7.98912,Climate-Resilient Water and Food Security Plan
1587,CR004,Integrated Climate Risk Governance Framework,2,7.60342,Climate-Resilient Water and Food Security Plan
1587,CR005,Community-Led Floodplain Adaptation,3,7.16604,Climate-Resilient Water and Food Security Plan
1587,CR002,Coastal Ecosystem-Based Adaptation Program,4,6.9387,Climate-Resilient Water and Food Security Plan
1587,CR001,Heat-Resilient Urban Redesign,5,6.79424,Climate-Resilient Water and Food Security Plan
1587,CR006,Distributed Energy and Critical Service Microgrids,6,6.66144,Climate-Resilient Water and Food Security Plan
1588,CR003,Climate-Resilient Water and Food Security Plan,1,7.64472,Climate-Resilient Water and Food Security Plan
1588,CR005,Community-Led Floodplain Adaptation,2,7.48289,Climate-Resilient Water and Food Security Plan
1588,CR006,Distributed Energy and Critical Service Microgrids,3,7.35822,Climate-Resilient Water and Food Security Plan
1588,CR004,Integrated Climate Risk Governance Framework,4,7.30295,Climate-Resilient Water and Food Security Plan
1588,CR001,Heat-Resilient Urban Redesign,5,7.24448,Climate-Resilient Water and Food Security Plan
1588,CR002,Coastal Ecosystem-Based Adaptation Program,6,7.11641,Climate-Resilient Water and Food Security Plan
1589,CR006,Distributed Energy and Critical Service Microgrids,1,7.28545,Distributed Energy and Critical Service Microgrids
1589,CR005,Community-Led Floodplain Adaptation,2,7.2731,Distributed Energy and Critical Service Microgrids
1589,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.05841,Distributed Energy and Critical Service Microgrids
1589,CR004,Integrated Climate Risk Governance Framework,4,7.05502,Distributed Energy and Critical Service Microgrids
1589,CR003,Climate-Resilient Water and Food Security Plan,5,7.04361,Distributed Energy and Critical Service Microgrids
1589,CR001,Heat-Resilient Urban Redesign,6,6.86479,Distributed Energy and Critical Service Microgrids
1590,CR004,Integrated Climate Risk Governance Framework,1,7.99498,Integrated Climate Risk Governance Framework
1590,CR005,Community-Led Floodplain Adaptation,2,7.59492,Integrated Climate Risk Governance Framework
1590,CR001,Heat-Resilient Urban Redesign,3,7.41755,Integrated Climate Risk Governance Framework
1590,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.3724,Integrated Climate Risk Governance Framework
1590,CR003,Climate-Resilient Water and Food Security Plan,5,7.32147,Integrated Climate Risk Governance Framework
1590,CR006,Distributed Energy and Critical Service Microgrids,6,7.0282,Integrated Climate Risk Governance Framework
1591,CR004,Integrated Climate Risk Governance Framework,1,7.62913,Integrated Climate Risk Governance Framework
1591,CR005,Community-Led Floodplain Adaptation,2,7.57551,Integrated Climate Risk Governance Framework
1591,CR001,Heat-Resilient Urban Redesign,3,7.35953,Integrated Climate Risk Governance Framework
1591,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.21921,Integrated Climate Risk Governance Framework
1591,CR003,Climate-Resilient Water and Food Security Plan,5,6.91762,Integrated Climate Risk Governance Framework
1591,CR006,Distributed Energy and Critical Service Microgrids,6,6.79841,Integrated Climate Risk Governance Framework
1592,CR005,Community-Led Floodplain Adaptation,1,7.68762,Community-Led Floodplain Adaptation
1592,CR004,Integrated Climate Risk Governance Framework,2,7.49651,Community-Led Floodplain Adaptation
1592,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.25038,Community-Led Floodplain Adaptation
1592,CR003,Climate-Resilient Water and Food Security Plan,4,6.99852,Community-Led Floodplain Adaptation
1592,CR001,Heat-Resilient Urban Redesign,5,6.90211,Community-Led Floodplain Adaptation
1592,CR006,Distributed Energy and Critical Service Microgrids,6,6.87518,Community-Led Floodplain Adaptation
1593,CR004,Integrated Climate Risk Governance Framework,1,7.53213,Integrated Climate Risk Governance Framework
1593,CR006,Distributed Energy and Critical Service Microgrids,2,7.40965,Integrated Climate Risk Governance Framework
1593,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.34265,Integrated Climate Risk Governance Framework
1593,CR005,Community-Led Floodplain Adaptation,4,7.17632,Integrated Climate Risk Governance Framework
1593,CR001,Heat-Resilient Urban Redesign,5,7.04074,Integrated Climate Risk Governance Framework
1593,CR003,Climate-Resilient Water and Food Security Plan,6,6.92701,Integrated Climate Risk Governance Framework
1594,CR004,Integrated Climate Risk Governance Framework,1,7.60896,Integrated Climate Risk Governance Framework
1594,CR002,Coastal Ecosystem-Based Adaptation Program,2,7.51198,Integrated Climate Risk Governance Framework
1594,CR006,Distributed Energy and Critical Service Microgrids,3,7.42536,Integrated Climate Risk Governance Framework
1594,CR001,Heat-Resilient Urban Redesign,4,7.31602,Integrated Climate Risk Governance Framework
1594,CR005,Community-Led Floodplain Adaptation,5,7.29613,Integrated Climate Risk Governance Framework
1594,CR003,Climate-Resilient Water and Food Security Plan,6,7.12556,Integrated Climate Risk Governance Framework
1595,CR003,Climate-Resilient Water and Food Security Plan,1,7.53433,Climate-Resilient Water and Food Security Plan
1595,CR005,Community-Led Floodplain Adaptation,2,7.31559,Climate-Resilient Water and Food Security Plan
1595,CR004,Integrated Climate Risk Governance Framework,3,7.20808,Climate-Resilient Water and Food Security Plan
1595,CR001,Heat-Resilient Urban Redesign,4,7.07523,Climate-Resilient Water and Food Security Plan
1595,CR002,Coastal Ecosystem-Based Adaptation Program,5,6.99635,Climate-Resilient Water and Food Security Plan
1595,CR006,Distributed Energy and Critical Service Microgrids,6,6.49485,Climate-Resilient Water and Food Security Plan
1596,CR004,Integrated Climate Risk Governance Framework,1,7.59646,Integrated Climate Risk Governance Framework
1596,CR001,Heat-Resilient Urban Redesign,2,7.30321,Integrated Climate Risk Governance Framework
1596,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.24041,Integrated Climate Risk Governance Framework
1596,CR003,Climate-Resilient Water and Food Security Plan,4,7.22181,Integrated Climate Risk Governance Framework
1596,CR006,Distributed Energy and Critical Service Microgrids,5,7.07733,Integrated Climate Risk Governance Framework
1596,CR005,Community-Led Floodplain Adaptation,6,7.03342,Integrated Climate Risk Governance Framework
1597,CR004,Integrated Climate Risk Governance Framework,1,7.60491,Integrated Climate Risk Governance Framework
1597,CR005,Community-Led Floodplain Adaptation,2,7.59507,Integrated Climate Risk Governance Framework
1597,CR006,Distributed Energy and Critical Service Microgrids,3,7.34238,Integrated Climate Risk Governance Framework
1597,CR003,Climate-Resilient Water and Food Security Plan,4,7.31123,Integrated Climate Risk Governance Framework
1597,CR002,Coastal Ecosystem-Based Adaptation Program,5,7.19165,Integrated Climate Risk Governance Framework
1597,CR001,Heat-Resilient Urban Redesign,6,6.76192,Integrated Climate Risk Governance Framework
1598,CR005,Community-Led Floodplain Adaptation,1,7.66021,Community-Led Floodplain Adaptation
1598,CR002,Coastal Ecosystem-Based Adaptation Program,2,7.31201,Community-Led Floodplain Adaptation
1598,CR004,Integrated Climate Risk Governance Framework,3,7.20019,Community-Led Floodplain Adaptation
1598,CR001,Heat-Resilient Urban Redesign,4,7.1075,Community-Led Floodplain Adaptation
1598,CR006,Distributed Energy and Critical Service Microgrids,5,7.03197,Community-Led Floodplain Adaptation
1598,CR003,Climate-Resilient Water and Food Security Plan,6,6.97373,Community-Led Floodplain Adaptation
1599,CR005,Community-Led Floodplain Adaptation,1,7.65514,Community-Led Floodplain Adaptation
1599,CR004,Integrated Climate Risk Governance Framework,2,7.56529,Community-Led Floodplain Adaptation
1599,CR003,Climate-Resilient Water and Food Security Plan,3,7.42513,Community-Led Floodplain Adaptation
1599,CR006,Distributed Energy and Critical Service Microgrids,4,7.28523,Community-Led Floodplain Adaptation
1599,CR002,Coastal Ecosystem-Based Adaptation Program,5,6.94475,Community-Led Floodplain Adaptation
1599,CR001,Heat-Resilient Urban Redesign,6,6.70389,Community-Led Floodplain Adaptation
1600,CR004,Integrated Climate Risk Governance Framework,1,7.70973,Integrated Climate Risk Governance Framework
1600,CR005,Community-Led Floodplain Adaptation,2,7.58051,Integrated Climate Risk Governance Framework
1600,CR003,Climate-Resilient Water and Food Security Plan,3,7.40248,Integrated Climate Risk Governance Framework
1600,CR002,Coastal Ecosystem-Based Adaptation Program,4,7.29108,Integrated Climate Risk Governance Framework
1600,CR006,Distributed Energy and Critical Service Microgrids,5,6.93289,Integrated Climate Risk Governance Framework
1600,CR001,Heat-Resilient Urban Redesign,6,6.85536,Integrated Climate Risk Governance Framework
1601,CR003,Climate-Resilient Water and Food Security Plan,1,7.49146,Climate-Resilient Water and Food Security Plan
1601,CR004,Integrated Climate Risk Governance Framework,2,7.40541,Climate-Resilient Water and Food Security Plan
1601,CR002,Coastal Ecosystem-Based Adaptation Program,3,7.0626,Climate-Resilient Water and Food Security Plan
1601,CR005,Community-Led Floodplain Adaptation,4,7.04737,Climate-Resilient Water and Food Security Plan
