scenario_id,scenario_name,time_step,patch_id,landscape_id,patch_type,condition,disturbance,resilience_margin,refugia,threshold_flag
DR002,Climate-amplified disturbance,43,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,43,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,43,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,43,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,43,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,43,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,43,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,43,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,43,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,43,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,44,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,44,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,44,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,44,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,44,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,44,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,44,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,44,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,44,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,44,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,44,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,44,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,44,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,44,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,44,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,44,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,44,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,44,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,44,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,44,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,44,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,44,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,44,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,44,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,45,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,45,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,45,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,45,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,45,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,45,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,45,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,45,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,45,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,45,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,45,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,45,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,45,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,45,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,45,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,45,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,45,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,45,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,45,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,45,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,45,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,45,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,45,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,45,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,46,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,46,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,46,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,46,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,46,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,46,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,46,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,46,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,46,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,46,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,46,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,46,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,46,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,46,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,46,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,46,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,46,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,46,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,46,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,46,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,46,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,46,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,46,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,46,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,47,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,47,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,47,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,47,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,47,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,47,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,47,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,47,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,47,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,47,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,47,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,47,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,47,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,47,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,47,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,47,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,47,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,47,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,47,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,47,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,47,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,47,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,47,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,47,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,48,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,48,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,48,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,48,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,48,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,48,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,48,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,48,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,48,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,48,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,48,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,48,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,48,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,48,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,48,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,48,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,48,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,48,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,48,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,48,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,48,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,48,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,48,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,48,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,49,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,49,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,49,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,49,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,49,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,49,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,49,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,49,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,49,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,49,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,49,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,49,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,49,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,49,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,49,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,49,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,49,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,49,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,49,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,49,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,49,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,49,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,49,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,49,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,50,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,50,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,50,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,50,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,50,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,50,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,50,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,50,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,50,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,50,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,50,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,50,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,50,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,50,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,50,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,50,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,50,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,50,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,50,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,50,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,50,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,50,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,50,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,50,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,51,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,51,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,51,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,51,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,51,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,51,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,51,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,51,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,51,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,51,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,51,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,51,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,51,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,51,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,51,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,51,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,51,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,51,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,51,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,51,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,51,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,51,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,51,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,51,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,52,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,52,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,52,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,52,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,52,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,52,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,52,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,52,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,52,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,52,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,52,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,52,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,52,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,52,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,52,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,52,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,52,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,52,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,52,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,52,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,52,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,52,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,52,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,52,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,53,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,53,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,53,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,53,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,53,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,53,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,53,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,53,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,53,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,53,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,53,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,53,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,53,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,53,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,53,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,53,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,53,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,53,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,53,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,53,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,53,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,53,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,53,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,53,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,54,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,54,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,54,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,54,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,54,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,54,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,54,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,54,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,54,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,54,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,54,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,54,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,54,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,54,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,54,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,54,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,54,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,54,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,54,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,54,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,54,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,54,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,54,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,54,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
